Q1;Q2;Q3;Q4;Q5;Q6;Q7;Q8;Q9;Q10;Q11;Q12;Q13;Q14;Q15;Q16;Q17;Q18;Q19;Q20;Q21;Q22;Q23;Q24;Q25;Q26;TIPI1;TIPI2;TIPI3;TIPI4;TIPI5;TIPI6;TIPI7;TIPI8;TIPI9;TIPI10;education;urban;gender;age;orientation;married;familysize;ASD;nerdy
1;5;5;1;4;5;5;4;5;4;1;5;5;2;5;5;5;5;1;4;4;1;5;5;2;5;2;2;7;5;6;6;7;1;5;2;1;2;3;16;3;1;1;2;5
3;2;1;1;5;4;4;4;5;4;1;4;2;3;1;1;2;1;3;4;3;1;5;5;4;5;6;6;7;4;6;5;5;1;3;2;4;2;1;90;2;2;2;2;4
3;4;3;3;4;2;5;4;4;3;5;4;5;4;4;1;5;5;5;4;1;1;5;4;1;5;5;3;7;2;5;5;2;2;6;3;3;1;1;28;1;2;3;2;6
2;5;2;4;4;1;4;1;4;4;1;2;1;4;4;1;5;1;5;1;4;1;1;5;4;4;6;5;3;2;6;5;6;7;7;1;2;1;1;20;3;1;3;2;5
4;5;4;2;2;2;4;4;3;3;5;3;1;3;5;5;3;4;5;2;1;3;3;3;4;3;5;5;2;6;6;5;7;7;5;1;0;3;1;15;3;1;3;2;5
4;4;4;3;4;3;4;4;4;5;3;4;4;4;2;3;4;4;3;4;2;5;5;4;3;5;2;1;6;3;6;7;4;3;5;2;2;1;2;17;4;1;6;1;4
5;5;5;4;3;4;5;5;3;5;3;4;5;3;3;5;5;3;4;4;2;3;5;3;4;4;2;5;4;5;6;7;4;4;5;3;2;1;2;21;5;1;6;2;5
4;3;4;2;4;2;4;1;2;5;5;5;3;2;1;4;4;5;4;2;3;1;2;3;2;5;2;2;3;5;5;6;6;2;5;1;1;1;2;18;5;1;1;2;4
5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;5;5;5;5;2;7;3;6;7;7;7;7;3;0;2;2;1;16;2;1;2;1;7
4;5;4;4;4;4;5;4;3;5;5;5;4;4;5;3;5;4;5;5;4;2;1;4;4;4;3;5;5;2;6;6;3;5;6;1;3;3;1;31;3;1;3;2;7
5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;5;5;5;5;5;1;1;5;5;5;5;1;5;6;2;5;7;2;5;6;5;4;3;1;40;1;1;4;2;7
4;1;4;3;1;5;3;3;5;5;1;1;5;1;1;5;5;4;1;3;3;3;5;1;1;4;2;1;7;7;2;6;7;1;3;1;4;2;2;45;1;2;3;2;4
2;3;1;2;2;2;2;2;2;2;1;3;3;4;4;3;2;1;1;3;2;4;4;2;3;4;1;3;3;7;5;7;5;5;3;3;3;2;2;22;1;1;2;2;5
4;4;5;3;4;2;4;4;4;4;5;3;3;5;2;5;4;5;3;5;1;3;4;3;5;4;5;5;6;6;3;7;3;2;7;5;1;3;2;15;1;1;2;2;4
3;2;4;3;2;4;4;2;3;3;2;4;3;4;2;4;4;4;5;4;2;3;2;3;3;5;2;2;6;4;5;7;6;5;7;5;1;2;1;14;1;1;2;2;6
5;5;5;5;0;2;5;5;5;4;5;2;1;5;0;1;1;1;5;3;1;1;5;3;5;5;7;1;0;4;7;5;6;6;5;5;2;3;2;18;1;1;2;2;3
5;5;5;2;5;4;3;5;4;5;1;5;5;5;1;5;5;3;2;2;1;4;5;5;4;5;1;2;2;1;6;7;6;4;7;1;3;3;2;24;2;1;2;2;6
3;1;2;3;5;5;5;1;5;3;4;5;5;5;4;1;2;5;5;5;1;1;5;5;5;5;7;5;2;1;1;1;6;2;7;4;4;3;1;40;1;2;3;2;6
4;4;5;3;5;4;4;5;3;5;4;3;5;5;5;5;5;4;5;4;5;5;5;5;2;4;1;1;7;6;5;7;7;2;1;1;2;2;2;17;1;1;2;2;7
5;4;4;4;4;5;5;1;1;5;1;4;5;4;1;1;2;4;1;3;1;1;1;5;5;4;7;1;5;3;7;6;7;5;6;1;4;3;2;26;2;1;2;2;2
3;1;4;1;2;3;4;1;4;5;3;2;2;3;1;4;4;1;4;4;1;1;2;5;3;2;5;4;6;5;4;4;2;4;4;5;2;2;1;17;1;1;3;2;1
2;4;3;1;1;4;5;1;4;3;1;4;5;2;1;3;2;5;2;4;1;1;5;5;1;3;5;5;6;5;3;5;5;2;4;3;1;3;2;15;1;1;2;2;5
4;5;5;4;4;3;5;5;4;5;5;5;4;4;4;5;5;4;5;4;3;4;3;4;2;5;1;5;5;6;3;6;5;6;2;1;2;2;1;24;1;1;1;2;5
4;4;4;3;4;3;4;4;3;4;4;3;4;4;3;4;4;3;4;3;4;2;2;4;4;3;3;4;5;3;3;6;6;5;5;4;2;1;1;21;1;1;2;2;5
4;4;4;4;5;2;4;5;2;4;5;2;3;3;4;1;4;2;5;2;2;2;2;4;5;3;3;3;2;2;5;4;2;6;7;4;1;3;2;15;2;1;1;2;5
5;5;5;4;5;5;5;5;5;5;5;5;5;5;3;5;5;5;5;5;1;5;5;5;5;5;2;5;6;5;4;7;1;5;4;3;4;3;1;36;1;1;1;2;7
2;5;1;4;4;5;5;2;5;5;5;5;4;4;2;1;3;5;5;4;1;3;3;5;1;5;4;7;7;7;7;2;6;3;6;1;2;3;2;17;2;1;2;2;7
4;4;5;5;5;3;4;5;4;3;3;4;3;5;5;4;5;5;1;5;1;1;4;5;3;5;1;1;6;5;7;7;6;2;1;1;1;2;2;16;0;1;4;2;7
4;3;5;4;3;5;2;5;5;4;2;5;5;3;1;5;5;5;1;5;5;4;5;5;4;5;3;2;5;3;3;6;5;2;2;1;3;1;2;46;1;2;3;2;6
5;5;5;4;3;4;3;5;3;5;4;4;2;3;4;1;5;4;5;3;1;3;4;4;4;3;1;1;6;6;6;7;7;6;2;1;1;1;2;18;2;1;3;2;7
5;4;5;5;5;5;5;5;5;5;5;5;5;5;1;5;5;5;4;5;2;5;5;5;5;5;3;5;7;2;7;6;2;1;6;5;3;2;1;20;2;1;3;2;5
5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;5;5;5;5;3;5;6;5;7;7;5;5;5;1;2;1;1;19;1;1;1;2;6
4;4;4;3;2;4;2;4;4;4;4;2;2;3;4;2;3;4;4;2;2;2;4;4;2;2;6;2;3;6;6;3;6;6;3;2;1;3;1;16;1;1;5;2;6
4;5;2;5;4;3;4;3;4;4;5;4;1;4;5;4;2;5;5;1;5;1;4;3;3;5;7;2;5;3;5;2;6;3;7;2;1;2;1;16;1;1;3;2;6
1;2;5;1;1;5;2;1;5;5;1;2;5;4;1;4;4;3;1;4;5;3;5;2;1;4;2;3;6;7;7;7;6;2;6;6;3;2;2;53;1;2;4;2;6
4;4;4;1;5;4;5;4;4;4;5;5;2;4;2;3;5;4;5;2;1;2;2;5;5;5;5;5;5;5;7;5;5;5;2;2;3;2;1;24;1;1;1;2;6
5;2;5;5;5;1;5;1;4;3;1;5;1;5;2;1;5;5;2;2;1;1;1;5;4;5;7;7;5;7;5;1;6;7;1;1;4;3;2;19;2;1;0;2;7
4;5;5;4;4;4;5;2;5;4;4;5;5;3;4;5;5;5;5;4;3;3;4;3;3;2;1;5;4;7;5;6;3;5;1;3;1;2;2;14;1;1;4;2;6
3;5;3;3;4;2;5;4;2;2;1;4;2;3;2;4;4;5;5;4;4;1;2;5;2;2;5;5;6;5;3;3;5;5;3;3;2;3;1;20;1;1;3;2;5
2;5;4;2;2;2;5;1;3;2;1;2;2;2;1;2;1;4;2;2;1;2;2;5;5;4;6;6;6;6;6;4;7;1;3;1;4;3;1;50;1;3;1;2;6
5;4;2;5;5;4;5;5;5;5;5;5;5;4;5;3;5;5;5;5;5;5;5;5;3;5;6;7;4;1;6;4;3;6;4;1;1;3;1;17;5;1;2;2;4
3;5;1;3;5;5;5;5;5;5;3;5;3;1;5;1;1;5;1;5;5;1;5;5;1;5;7;4;7;1;7;6;6;1;7;1;3;2;2;52;1;2;4;2;7
3;5;5;4;4;3;4;4;4;4;3;4;5;4;2;5;4;5;4;3;1;1;1;4;5;4;2;2;6;5;7;7;6;3;5;5;4;3;2;32;1;2;2;2;6
4;5;5;3;3;2;5;5;5;4;5;5;5;5;1;5;5;3;4;5;1;1;1;5;4;4;1;6;3;7;6;7;6;7;1;4;1;2;1;16;1;1;2;2;7
5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;3;5;5;5;5;5;4;5;5;5;5;4;7;7;3;5;5;1;3;7;4;2;0;1;14;1;1;3;2;6
5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;4;5;5;5;5;5;2;5;3;7;1;3;7;5;2;7;3;1;3;3;2;20;2;1;2;2;7
4;4;5;3;5;3;3;5;4;5;5;3;4;4;2;2;5;5;4;5;4;2;3;3;1;4;1;5;6;2;2;7;3;1;6;5;4;1;1;23;4;1;4;2;4
5;5;2;2;5;5;5;5;5;5;5;5;4;3;3;3;5;3;3;3;3;3;5;5;5;5;4;7;3;6;7;1;7;6;5;5;2;3;1;40;1;1;4;2;5
5;5;5;5;5;4;5;4;5;5;4;5;5;5;2;3;4;5;4;5;1;2;2;5;5;5;2;6;6;2;6;3;5;4;7;2;2;2;1;18;1;1;4;1;7
1;5;2;1;4;3;5;4;2;5;1;5;1;4;2;1;4;1;5;2;1;1;1;5;4;5;7;7;7;3;7;4;5;1;7;1;3;3;1;31;1;1;2;2;1
1;2;3;3;4;2;4;1;5;4;5;4;4;5;1;3;3;1;5;2;2;3;5;3;4;5;4;5;4;4;3;6;6;7;6;2;4;3;1;29;1;1;2;2;4
4;2;5;5;4;5;1;3;5;4;1;2;5;5;4;4;4;4;3;5;2;5;5;3;3;5;2;3;7;3;4;7;5;3;6;1;2;1;2;24;4;1;4;2;4
5;2;3;4;2;2;2;5;1;5;2;2;4;2;1;2;4;5;4;4;1;4;5;4;1;2;6;6;6;7;7;3;2;6;1;2;1;2;2;15;5;1;3;2;6
4;3;4;4;5;5;4;1;5;3;3;4;3;5;4;1;3;5;3;4;5;5;5;5;4;5;6;5;3;7;7;6;5;5;2;1;2;2;3;17;2;1;2;2;4
3;5;4;3;4;4;5;4;4;5;2;4;5;4;2;5;5;4;3;4;5;1;4;4;5;5;3;5;7;6;4;6;3;1;5;2;3;2;1;53;1;2;5;2;4
3;3;4;4;5;2;3;1;5;5;4;1;1;1;1;1;2;1;1;2;1;1;4;5;3;3;6;2;2;5;7;3;6;2;3;1;2;3;1;20;1;1;3;2;1
5;5;5;2;3;1;4;4;1;5;5;3;4;4;5;5;5;3;5;4;1;1;1;1;2;3;1;1;5;4;1;7;4;7;7;7;2;3;1;24;1;1;2;2;6
4;4;4;4;4;5;5;3;5;3;2;4;5;5;2;5;5;4;3;4;2;2;5;4;4;5;5;3;2;4;6;6;4;6;6;3;4;3;1;37;1;1;3;2;6
4;4;4;3;4;3;4;4;3;4;4;3;4;4;2;3;4;3;5;3;3;2;4;4;3;3;1;5;5;6;5;6;3;5;4;3;1;3;1;19;1;1;1;2;6
4;4;4;4;3;4;4;4;3;5;4;4;4;4;3;3;5;5;4;3;3;1;3;4;2;4;2;4;2;5;6;6;6;6;4;2;2;2;1;20;1;1;3;2;4
4;5;5;4;5;4;5;4;5;5;1;5;5;5;1;1;5;4;1;5;5;2;2;5;2;5;5;6;7;5;5;5;7;2;5;1;2;2;1;18;3;1;3;2;6
5;5;5;5;2;2;5;4;2;3;3;4;4;3;2;5;5;4;1;2;2;2;5;4;2;3;2;3;6;7;4;7;3;2;2;6;2;3;2;16;1;1;2;2;5
5;3;3;5;4;4;5;5;4;5;5;5;2;3;3;3;5;5;5;3;1;1;5;5;5;5;6;6;5;3;6;2;4;6;4;1;2;2;2;17;2;1;3;2;7
5;4;5;5;3;3;4;5;4;3;5;3;5;5;1;4;5;5;5;5;2;1;2;4;2;5;1;2;3;6;7;7;6;4;2;1;2;3;1;20;1;1;1;2;7
4;3;5;3;3;4;4;3;3;3;4;3;3;2;2;3;4;1;2;3;1;4;3;2;2;4;3;5;4;7;4;6;4;4;3;4;3;3;2;27;1;1;5;2;5
5;5;2;4;4;4;5;5;5;5;3;5;4;4;3;5;4;5;4;4;4;4;4;5;5;5;2;5;6;3;7;6;5;3;5;2;2;3;3;18;2;1;2;2;7
3;2;5;5;5;2;4;1;4;5;4;2;3;4;4;3;4;5;2;3;3;4;3;5;3;4;3;5;5;6;6;6;5;3;3;4;1;2;2;14;1;1;2;2;5
4;4;4;4;2;2;3;4;2;3;2;2;2;2;4;1;4;3;2;2;2;2;2;4;2;2;7;1;7;3;5;4;7;1;6;1;2;1;2;18;1;1;4;2;5
5;5;5;4;5;5;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;1;6;5;7;7;7;2;7;1;4;3;2;23;1;1;2;2;7
3;4;5;5;2;4;3;4;2;5;5;4;4;3;3;5;4;5;5;3;4;4;3;3;1;3;2;2;3;6;5;7;7;2;4;2;2;3;3;18;5;1;3;2;6
4;1;4;3;5;4;2;5;4;5;2;1;5;3;3;4;4;5;1;4;3;3;4;4;1;5;2;5;7;6;6;7;6;2;6;2;3;2;2;27;1;1;1;2;5
3;5;4;3;5;2;5;2;4;3;5;3;2;3;3;2;4;4;5;3;1;1;1;4;5;4;4;6;5;1;5;5;4;5;7;4;4;3;1;31;1;2;2;2;6
0;1;3;1;3;1;3;3;5;3;1;3;3;5;1;1;3;3;1;3;1;3;2;3;3;5;1;2;2;3;1;6;6;3;1;1;0;1;2;42;1;2;2;2;2
5;5;5;4;5;5;5;5;5;5;3;5;5;5;5;5;4;5;4;3;4;3;5;5;3;5;6;7;2;1;7;1;1;5;3;1;3;1;2;28;1;1;3;2;7
4;4;5;4;5;4;2;5;5;4;4;4;4;4;1;2;5;5;5;4;1;2;4;5;1;5;1;5;5;6;6;7;6;3;5;5;3;2;2;21;1;1;3;2;6
4;5;4;3;5;3;5;4;3;4;3;4;3;3;1;3;2;4;5;3;1;2;3;4;5;3;2;6;6;5;6;7;5;6;5;2;3;3;1;28;1;1;3;2;6
5;5;4;5;5;3;5;1;5;5;5;5;2;2;5;3;2;5;3;4;1;2;3;5;5;5;5;5;4;4;7;1;7;1;3;1;2;2;1;18;2;1;0;1;7
3;2;5;3;5;4;4;5;5;5;5;4;3;3;3;1;5;5;5;3;5;1;1;5;3;5;2;5;5;4;6;5;2;6;6;6;3;2;1;20;1;1;3;2;4
4;5;4;4;4;4;5;4;5;2;5;5;2;4;3;2;2;5;4;4;1;1;2;4;4;5;6;5;5;2;5;3;2;3;6;3;1;2;1;16;1;1;2;2;3
4;4;5;4;4;4;4;4;4;5;2;4;4;4;2;5;5;5;4;4;2;2;2;4;4;4;1;5;2;6;6;7;3;6;3;2;1;2;1;17;2;1;3;1;6
5;5;2;5;4;5;5;4;5;5;4;5;5;3;5;1;4;5;4;2;5;1;5;4;5;5;6;7;6;2;7;5;5;2;6;1;2;2;2;22;5;1;5;2;7
4;5;4;2;4;3;5;4;3;5;4;4;1;3;1;1;3;2;5;3;1;1;1;3;5;4;4;6;2;4;6;6;5;6;7;2;2;2;1;23;1;1;4;2;5
4;5;4;5;5;4;5;5;5;5;2;5;4;2;4;3;3;5;1;3;5;5;5;5;5;5;2;3;5;6;7;6;7;4;1;2;2;3;2;17;2;1;1;2;6
5;5;5;1;3;5;5;5;5;3;1;5;3;1;1;5;5;1;5;1;5;3;5;5;3;3;7;7;1;4;7;1;2;7;1;3;3;3;2;21;1;1;2;2;4
3;4;3;3;4;3;4;4;4;4;3;4;4;3;2;3;3;4;2;4;1;2;3;5;5;5;2;2;5;2;5;6;4;2;6;3;4;3;2;24;1;1;2;2;4
2;3;3;2;2;3;4;3;3;3;5;4;2;3;2;3;4;3;5;3;1;1;1;4;3;3;5;5;5;3;4;4;4;3;6;4;3;3;1;21;1;1;3;2;3
4;5;4;4;4;3;4;1;4;5;2;3;3;4;2;2;3;3;2;2;2;4;2;5;4;5;5;3;1;6;5;5;5;7;2;2;2;1;2;25;2;1;4;1;5
4;5;5;3;4;3;5;5;3;5;3;5;5;5;1;2;5;3;5;5;1;1;4;5;3;4;2;7;6;2;6;6;2;3;6;1;1;1;1;16;2;1;3;1;7
5;5;5;5;5;2;5;4;5;5;2;5;5;5;2;5;5;5;4;5;4;1;4;5;5;5;1;6;3;3;6;7;2;5;6;1;3;2;1;37;1;2;2;2;7
3;4;4;4;4;4;5;4;5;5;3;4;5;5;4;5;4;3;4;3;1;5;1;4;4;4;3;1;3;2;7;7;7;6;6;6;4;1;2;34;1;1;3;2;4
4;2;3;2;4;3;2;2;2;2;1;4;4;2;1;3;1;1;2;3;2;2;2;3;1;5;4;5;6;3;7;5;7;4;5;1;2;1;2;20;2;1;1;2;3
5;5;4;5;5;5;5;4;4;5;2;4;3;5;5;5;3;5;2;3;3;3;0;5;2;5;0;0;0;0;0;0;0;0;0;0;2;1;2;15;2;1;1;2;0
5;5;5;5;4;4;4;3;4;5;1;5;4;4;1;3;4;4;3;3;1;1;4;3;4;4;2;2;6;2;7;5;6;1;6;1;2;2;1;49;0;3;1;2;6
4;4;5;5;4;4;4;4;3;5;3;3;3;4;4;5;4;3;1;3;5;2;4;5;2;4;2;1;2;5;6;5;4;6;4;2;3;2;2;26;4;1;3;2;7
5;4;5;5;5;4;5;4;5;5;5;4;4;5;4;4;5;3;5;4;2;4;5;5;5;5;1;5;5;5;7;7;5;5;0;3;1;3;2;25;3;1;3;2;7
5;5;5;5;5;5;5;5;5;5;5;3;5;5;1;5;5;4;5;5;5;4;5;5;5;4;1;6;5;5;5;7;4;5;6;5;3;1;2;22;0;1;4;2;7
5;4;5;5;4;3;5;4;4;5;5;4;4;5;2;4;4;2;4;5;5;5;4;5;3;4;2;5;5;5;6;6;3;5;3;2;0;2;2;17;2;1;1;1;3
4;5;5;4;5;5;5;5;5;5;5;5;5;5;3;5;5;5;5;5;5;2;5;5;5;5;1;5;5;2;5;7;3;5;5;5;2;3;1;17;1;1;1;2;7
4;5;4;5;3;3;4;4;3;5;1;3;5;2;3;3;5;5;1;2;4;2;3;4;2;3;2;4;7;6;7;6;3;2;6;2;2;3;2;19;1;1;1;2;5
4;5;2;2;5;5;5;2;5;5;1;5;4;4;1;2;5;5;5;4;2;1;5;5;5;5;3;1;7;1;6;5;5;4;6;3;4;2;1;37;1;2;3;2;6
3;2;2;3;3;4;3;3;3;3;3;4;3;4;1;3;3;3;2;3;4;3;4;3;3;4;7;6;5;4;6;3;6;6;5;4;3;3;2;19;1;1;0;2;4
3;5;4;2;5;5;5;4;5;3;5;5;2;2;5;4;2;5;4;3;1;2;4;5;5;5;0;0;0;0;0;0;0;0;0;0;2;1;1;18;1;1;2;2;0
4;4;2;4;3;4;4;2;3;3;2;3;2;4;2;2;2;5;4;3;1;2;2;3;2;4;6;5;5;3;5;5;7;5;6;6;2;2;2;18;1;1;2;2;5
2;5;5;3;4;4;4;5;5;3;2;5;5;4;5;5;5;5;3;4;4;4;4;5;5;5;1;6;5;6;2;6;5;2;2;5;1;3;2;19;4;1;3;2;5
5;4;4;4;4;4;4;4;5;3;4;4;3;4;4;3;5;5;5;3;4;4;4;5;3;4;4;5;5;5;6;5;6;5;6;2;2;1;2;18;1;1;2;2;6
5;4;5;5;3;4;2;5;4;3;5;2;5;3;3;4;4;2;4;3;4;4;4;3;2;3;1;4;3;7;6;7;3;6;3;2;1;2;2;17;4;1;2;2;6
5;5;5;5;5;5;5;5;5;4;5;5;5;4;5;4;4;5;5;5;5;4;5;5;5;5;5;7;6;5;6;3;1;6;2;2;1;2;1;17;1;1;3;1;7
5;5;2;5;4;5;5;5;5;1;1;4;3;1;4;5;3;5;4;2;1;2;4;1;5;5;7;1;6;1;7;5;7;5;7;2;3;2;2;30;1;1;3;2;5
4;4;4;2;3;2;5;2;5;4;4;4;3;5;3;2;3;3;4;2;4;1;2;5;3;4;7;2;7;5;6;5;7;6;7;2;2;3;2;21;1;1;3;2;5
3;4;1;1;3;4;4;5;4;3;3;4;3;2;5;3;3;4;4;4;4;1;4;4;3;3;7;5;7;1;7;2;7;3;5;1;1;3;2;15;1;1;2;2;6
5;3;4;4;4;4;4;2;5;5;4;2;5;4;2;2;2;4;5;3;5;4;4;4;2;4;3;2;3;2;6;5;7;6;4;2;1;2;1;17;1;1;4;2;6
3;3;4;3;2;3;4;0;2;3;1;3;1;2;1;4;3;5;3;3;1;1;1;2;1;4;5;5;6;2;6;6;6;2;6;4;1;2;1;17;1;1;2;2;5
4;5;5;5;3;4;5;5;4;5;3;4;5;5;4;3;3;3;3;4;1;3;5;4;5;4;5;3;6;2;5;6;5;5;6;3;3;2;2;31;4;0;2;2;6
4;5;5;5;4;5;5;4;4;5;4;2;5;5;1;5;4;5;5;4;2;1;5;3;2;5;1;6;3;4;6;7;2;6;7;3;2;2;1;35;4;1;3;2;7
5;5;5;5;5;5;5;5;5;4;5;5;1;3;2;4;4;5;5;5;3;3;5;5;5;5;5;1;5;1;7;5;6;4;6;1;2;3;2;32;2;2;1;2;7
3;2;3;2;2;4;2;3;2;3;3;2;1;3;2;1;3;1;3;2;1;2;1;2;2;2;5;5;6;2;6;4;6;3;6;4;2;2;1;17;1;1;4;2;2
4;1;5;4;1;5;1;4;5;4;1;1;3;2;4;3;1;5;3;3;2;1;4;4;1;5;6;5;5;6;6;4;5;5;3;5;2;1;2;17;4;1;2;2;5
1;2;2;4;4;5;4;3;4;3;1;2;5;5;5;1;4;1;4;3;5;2;5;5;3;5;6;5;7;7;5;5;7;6;2;1;2;1;2;22;2;2;5;2;3
4;1;1;4;4;1;5;1;2;3;1;4;2;4;1;1;2;4;1;5;1;1;1;5;5;4;5;6;6;2;5;3;3;6;7;3;2;2;1;18;1;1;3;2;1
5;4;3;5;5;4;5;1;4;5;2;5;4;5;2;1;2;5;1;4;5;4;5;5;4;5;5;1;5;2;7;3;7;5;5;1;2;2;2;18;1;1;3;1;6
4;4;4;3;4;4;4;5;4;4;4;3;4;4;2;4;4;3;4;3;4;4;4;4;3;4;2;3;5;5;6;6;6;6;6;3;3;2;1;23;2;1;1;2;5
3;5;4;4;5;5;5;5;5;4;4;5;5;5;4;3;4;5;5;5;5;4;5;5;5;5;3;1;6;7;6;7;7;6;3;1;1;2;3;17;4;1;3;2;6
4;5;4;5;4;4;5;5;4;4;2;5;5;5;5;5;5;5;5;5;1;4;5;5;3;5;2;5;6;4;5;5;1;5;3;2;3;2;2;20;4;1;2;2;7
4;5;2;4;5;5;5;3;5;1;5;5;3;3;4;3;3;5;5;3;5;3;5;5;5;5;6;3;6;5;7;3;7;1;6;4;2;3;2;17;2;1;2;2;7
2;1;5;1;1;4;1;5;2;3;1;1;5;1;1;4;4;1;1;2;5;1;4;4;1;1;3;2;5;5;6;7;7;7;4;1;3;3;2;25;1;1;1;2;1
5;4;5;4;1;4;4;4;1;2;4;3;3;1;4;1;3;3;5;3;3;3;1;5;4;4;5;6;1;6;5;5;5;7;5;3;2;1;1;17;3;1;3;2;5
3;5;1;3;3;3;5;5;5;5;3;1;1;3;3;5;1;3;3;5;1;1;1;5;2;5;2;2;2;7;1;4;7;1;1;2;4;3;2;23;1;1;3;2;7
4;4;1;4;5;4;5;1;5;4;1;3;3;5;1;1;1;5;3;1;1;1;5;5;2;5;7;2;5;1;7;1;7;3;2;1;3;2;1;22;1;1;2;2;5
4;4;4;4;4;4;3;4;4;4;2;4;4;4;3;4;3;4;2;2;2;3;4;4;3;4;3;2;4;5;6;5;5;6;5;4;4;2;2;24;1;1;1;2;5
4;1;3;4;1;3;1;4;3;1;5;1;3;2;3;3;4;5;5;1;3;3;3;1;1;2;5;2;3;5;4;2;6;5;3;1;2;3;2;19;2;1;4;2;6
4;4;5;2;2;4;3;2;1;3;2;3;5;2;1;5;4;4;2;4;4;2;4;4;3;4;1;1;3;5;5;6;7;4;3;2;2;3;2;19;1;1;2;2;5
4;5;4;3;4;4;4;4;4;5;3;2;5;3;3;2;3;5;5;4;2;3;4;5;2;3;5;5;7;6;5;7;3;1;1;4;1;2;1;17;1;1;2;1;6
5;5;4;5;4;4;4;4;3;3;4;4;3;4;4;3;4;3;5;3;5;1;5;0;3;4;2;5;6;2;6;6;3;5;3;1;2;3;1;16;1;1;1;2;6
1;5;3;1;5;5;5;5;3;3;5;5;5;5;5;5;5;5;3;5;5;3;1;5;5;3;3;6;7;1;6;2;6;3;7;2;2;2;2;19;1;1;4;2;7
4;4;5;2;4;5;4;4;4;5;1;1;5;3;1;4;4;4;1;4;1;4;4;4;4;4;1;6;6;6;5;7;1;1;5;4;2;2;2;19;1;1;2;2;5
5;5;5;5;5;5;4;5;5;3;5;3;5;3;3;3;5;4;5;1;3;1;5;5;2;5;1;4;7;1;1;7;1;1;7;1;2;2;1;19;1;1;2;2;5
4;5;5;4;3;5;3;4;4;4;5;4;5;5;4;3;5;5;5;4;2;2;5;3;2;5;2;6;6;6;7;6;7;5;3;2;1;2;2;15;1;1;3;2;6
5;5;5;5;5;3;2;5;3;3;1;2;4;5;5;5;4;5;5;5;1;1;5;4;5;5;1;6;5;7;1;7;5;5;7;6;2;2;1;16;1;1;2;2;7
3;4;4;2;4;4;5;2;4;5;4;4;3;3;4;3;2;4;4;4;2;2;5;4;2;5;6;2;6;7;6;5;4;2;4;1;4;2;2;30;4;1;2;2;2
5;5;5;5;5;5;5;5;5;5;3;5;5;4;4;1;5;5;4;4;1;3;5;5;5;5;3;6;7;1;7;5;5;1;7;1;2;1;1;37;1;2;2;2;4
5;4;5;5;3;5;1;4;5;5;4;5;4;4;5;1;3;5;3;2;5;2;4;4;1;5;5;2;1;1;7;5;7;5;6;1;3;1;3;23;3;1;3;2;7
5;5;5;3;1;5;5;5;5;5;5;4;5;5;3;5;5;5;5;5;5;1;5;5;5;5;1;6;1;2;5;7;1;3;5;2;2;3;2;16;1;1;2;2;7
5;1;1;3;1;1;1;2;2;1;1;1;3;4;1;2;1;1;4;3;1;1;3;1;1;2;6;4;5;1;6;3;6;2;7;4;2;3;2;15;1;1;2;2;2
4;4;4;4;4;4;5;5;4;5;4;4;5;4;5;5;5;4;5;4;1;4;5;4;4;4;1;2;3;5;4;7;4;5;2;2;2;2;1;21;1;1;2;2;6
5;5;1;3;5;5;3;5;5;5;5;5;5;3;5;1;5;3;5;5;4;5;5;5;3;5;7;7;7;7;7;1;7;6;4;4;2;3;1;14;1;1;1;2;7
3;5;5;2;5;5;5;5;5;5;5;5;5;5;3;3;5;1;5;3;1;1;1;5;5;3;2;5;7;2;4;6;1;1;1;1;2;1;1;49;1;2;4;2;6
2;4;4;2;2;2;2;2;2;3;4;2;1;3;4;4;4;4;4;4;1;1;2;3;2;2;6;3;6;1;6;7;4;5;6;3;2;2;1;17;1;1;2;2;3
2;5;3;2;3;4;3;3;5;3;1;4;3;3;1;2;2;4;1;2;5;2;5;2;3;4;6;6;5;1;7;4;5;6;7;1;2;1;1;51;1;3;3;2;4
4;5;5;3;2;4;4;4;3;4;3;4;1;2;3;2;3;1;5;2;3;1;4;3;5;3;2;6;4;5;5;5;3;3;5;1;2;2;1;18;1;1;2;2;6
4;5;4;5;5;3;5;4;4;5;5;4;3;2;3;3;4;5;3;1;1;2;4;4;4;4;1;3;4;7;6;7;6;5;2;1;4;1;1;27;1;1;3;2;6
4;4;4;3;4;4;4;4;4;5;3;4;4;3;3;3;4;4;2;3;3;3;5;4;3;4;6;6;6;7;7;6;7;5;5;4;2;1;2;17;1;1;2;2;7
3;4;2;4;4;2;4;3;2;4;2;2;1;3;2;1;3;3;2;3;2;1;1;4;1;2;7;5;4;6;6;2;3;5;3;1;2;3;2;17;1;1;3;2;2
5;1;4;5;5;2;5;5;3;5;4;4;5;4;4;5;5;1;3;3;1;5;5;5;4;4;3;5;2;2;7;4;5;1;6;1;3;3;2;34;1;2;1;2;5
