UF,Municipio,RDPC
Paraná,IBEMA,499.24
Paraná,IBIPORÃ,706.25
Paraná,ICARAÍMA,525.92
Paraná,IGUARAÇU,678.32
Paraná,IGUATU,523.94
Paraná,IMBAÚ,418.52
Paraná,IMBITUVA,553.65
Paraná,INÁCIO MARTINS,385.92
Paraná,INAJÁ,538.69
Paraná,INDIANÓPOLIS,652.36
Paraná,IPIRANGA,564.83
Paraná,IPORÃ,608.93
Paraná,IRACEMA DO OESTE,524.51
Paraná,IRATI,685.81
Paraná,IRETAMA,608.11
Paraná,ITAGUAJÉ,523.98
Paraná,ITAIPULÂNDIA,1019.87
Paraná,ITAMBARACÁ,499.63
Paraná,ITAMBÉ,588.49
Paraná,ITAPEJARA D'OESTE,674.12
Paraná,ITAPERUÇU,468.04
Paraná,ITAÚNA DO SUL,460.51
Paraná,IVAÍ,469.13
Paraná,IVAIPORÃ,666.73
Paraná,IVATÉ,563.82
Paraná,IVATUBA,699.09
Paraná,JABOTI,618.6
Paraná,JACAREZINHO,770.55
Paraná,JAGUAPITÃ,681.75
Paraná,JAGUARIAÍVA,616.79
Paraná,JANDAIA DO SUL,803.28
Paraná,JANIÓPOLIS,577.55
Paraná,JAPIRA,534.19
Paraná,JAPURÁ,615.19
Paraná,JARDIM ALEGRE,608.16
Paraná,JARDIM OLINDA,515.05
Paraná,JATAIZINHO,514.94
Paraná,JESUÍTAS,551.65
Paraná,JOAQUIM TÁVORA,618.36
Paraná,JUNDIAÍ DO SUL,485.95
Paraná,JURANDA,544.87
Paraná,JUSSARA,688.1
Paraná,KALORÉ,528.02
Paraná,LAPA,608.6
Paraná,LARANJAL,297.34
Paraná,LARANJEIRAS DO SUL,659.33
Paraná,LEÓPOLIS,477.23
Paraná,LIDIANÓPOLIS,477.52
Paraná,LINDOESTE,462.44
Paraná,LOANDA,725.67
Paraná,LOBATO,653.7
Paraná,LONDRINA,1083.35
Paraná,LUIZIANA,482.03
Paraná,LUNARDELLI,471.99
Paraná,LUPIONÓPOLIS,636.69
Paraná,MALLET,552.86
Paraná,MAMBORÊ,616.46
Paraná,MANDAGUAÇU,693.16
Paraná,MANDAGUARI,762.54
Paraná,MANDIRITUBA,539.68
Paraná,MANFRINÓPOLIS,435.85
Paraná,MANGUEIRINHA,605.97
Paraná,MANOEL RIBAS,729.51
Paraná,MARECHAL CÂNDIDO RONDON,1036.38
Paraná,MARIA HELENA,552.13
Paraná,MARIALVA,765.58
Paraná,MARILÂNDIA DO SUL,497.15
Paraná,MARILENA,461.09
Paraná,MARILUZ,466.87
Paraná,MARINGÁ,1202.63
Paraná,MARIÓPOLIS,694.06
Paraná,MARIPÁ,781.94
Paraná,MARMELEIRO,751.42
Paraná,MARQUINHO,366.3
Paraná,MARUMBI,642.72
Paraná,MATELÂNDIA,683.91
Paraná,MATINHOS,814.03
Paraná,MATO RICO,296.21
Paraná,MAUÁ DA SERRA,487.69
Paraná,MEDIANEIRA,914.67
Paraná,MERCEDES,657.38
Paraná,MIRADOR,474.75
Paraná,MIRASELVA,600.03
Paraná,MISSAL,678.96
Paraná,MOREIRA SALES,528.33
Paraná,MORRETES,665.51
Paraná,MUNHOZ DE MELO,637.77
Paraná,NOSSA SENHORA DAS GRAÇAS,547.55
Paraná,NOVA ALIANÇA DO IVAÍ,528.26
Paraná,NOVA AMÉRICA DA COLINA,472.29
Paraná,NOVA AURORA,734.83
Paraná,NOVA CANTU,446.81
Paraná,NOVA ESPERANÇA,719.26
Paraná,NOVA ESPERANÇA DO SUDOESTE,678.29
Paraná,NOVA FÁTIMA,555.2
Paraná,NOVA LARANJEIRAS,366.26
Paraná,NOVA LONDRINA,777.47
Paraná,NOVA OLÍMPIA,619.47
Paraná,NOVA SANTA BÁRBARA,511.42
Paraná,NOVA SANTA ROSA,758.84
Paraná,NOVA PRATA DO IGUAÇU,668.06
Paraná,NOVA TEBAS,408.22
Paraná,NOVO ITACOLOMI,553.56
Paraná,ORTIGUEIRA,408.86
Paraná,OURIZONA,709.99
Paraná,OURO VERDE DO OESTE,578.86
Paraná,PAIÇANDU,610.64
Paraná,PALMAS,575.55
Paraná,PALMEIRA,729.05
Paraná,PALMITAL,447.15
Paraná,PALOTINA,904.85
Paraná,PARAÍSO DO NORTE,864.18
Paraná,PARANACITY,582.06
Paraná,PARANAGUÁ,765.85
Paraná,PARANAPOEMA,549.69
Paraná,PARANAVAÍ,852.66
Paraná,PATO BRAGADO,824.97
Paraná,PATO BRANCO,1013.22
Paraná,PAULA FREITAS,621.46
Paraná,PAULO FRONTIN,579.76
Paraná,PEABIRU,737.63
Paraná,PEROBAL,565.43
Paraná,PÉROLA,637.59
Paraná,PÉROLA D'OESTE,613.32
Paraná,PIÊN,541.67
Paraná,PINHAIS,911.51
Paraná,PINHALÃO,545.95
Paraná,PINHAL DE SÃO BENTO,514.89
Paraná,PINHÃO,454.31
Paraná,PIRAÍ DO SUL,631.84
Paraná,PIRAQUARA,581.74
Paraná,PITANGA,609.77
Paraná,PITANGUEIRAS,518.34
Paraná,PLANALTINA DO PARANÁ,556.04
Paraná,PLANALTO,641.16
Paraná,PONTA GROSSA,877.1
Paraná,PONTAL DO PARANÁ,782.87
Paraná,PORECATU,742.25
Paraná,PORTO AMAZONAS,655.76
Paraná,PORTO BARREIRO,535.4
Paraná,PORTO RICO,590.58
Paraná,PORTO VITÓRIA,531.11
Paraná,PRADO FERREIRA,652.38
Paraná,PRANCHITA,815.6
Paraná,PRESIDENTE CASTELO BRANCO,603.83
Paraná,PRIMEIRO DE MAIO,604.96
Paraná,PRUDENTÓPOLIS,497.84
Paraná,QUARTO CENTENÁRIO,723.41
Paraná,QUATIGUÁ,590.85
Paraná,QUATRO BARRAS,800.4
Paraná,QUATRO PONTES,1093.43
Paraná,QUEDAS DO IGUAÇU,586.88
Paraná,QUERÊNCIA DO NORTE,509.13
Paraná,QUINTA DO SOL,583.64
Paraná,QUITANDINHA,452.08
Paraná,RAMILÂNDIA,426.7
Paraná,RANCHO ALEGRE,590.51
Paraná,RANCHO ALEGRE D'OESTE,528.21
Paraná,REALEZA,704.94
Paraná,REBOUÇAS,449.27
Paraná,RENASCENÇA,831.49
Paraná,RESERVA,457.88
Paraná,RESERVA DO IGUAÇU,419.62
Paraná,RIBEIRÃO CLARO,639.91
Paraná,RIBEIRÃO DO PINHAL,563.87
Paraná,RIO AZUL,740.31
Paraná,RIO BOM,524.89
Paraná,RIO BONITO DO IGUAÇU,405.76
Paraná,RIO BRANCO DO IVAÍ,387.85
Paraná,RIO BRANCO DO SUL,548.8
Paraná,RIO NEGRO,709.13
Paraná,ROLÂNDIA,819.52
Paraná,RONCADOR,500.36
Paraná,RONDON,724.58
Paraná,ROSÁRIO DO IVAÍ,422.97
Paraná,SABÁUDIA,663.2
Paraná,SALGADO FILHO,557.15
Paraná,SALTO DO ITARARÉ,490.56
Paraná,SALTO DO LONTRA,650.57
Paraná,SANTA AMÉLIA,470.75
Paraná,SANTA CECÍLIA DO PAVÃO,553.12
Paraná,SANTA CRUZ DE MONTE CASTELO,552.67
Paraná,SANTA FÉ,709.44
Paraná,SANTA HELENA,791.53
Paraná,SANTA INÊS,533.95
Paraná,SANTA ISABEL DO IVAÍ,610.69
Paraná,SANTA IZABEL DO OESTE,540.49
Paraná,SANTA LÚCIA,578.04
Paraná,SANTA MARIA DO OESTE,334.84
Paraná,SANTA MARIANA,564.1
Paraná,SANTA MÔNICA,614.27
Paraná,SANTANA DO ITARARÉ,467.18
Paraná,SANTA TEREZA DO OESTE,573.27
Paraná,SANTA TEREZINHA DE ITAIPU,688.34
Paraná,SANTO ANTÔNIO DA PLATINA,765.04
Paraná,SANTO ANTÔNIO DO CAIUÁ,455.52
Paraná,SANTO ANTÔNIO DO PARAÍSO,561.33
Paraná,SANTO ANTÔNIO DO SUDOESTE,585.95
Paraná,SANTO INÁCIO,829.4
Paraná,SÃO CARLOS DO IVAÍ,635.85
Paraná,SÃO JERÔNIMO DA SERRA,393.81
Paraná,SÃO JOÃO,605.55
Paraná,SÃO JOÃO DO CAIUÁ,545.41
Paraná,SÃO JOÃO DO IVAÍ,540.31
Paraná,SÃO JOÃO DO TRIUNFO,471.43
Paraná,SÃO JORGE D'OESTE,641.7
Paraná,SÃO JORGE DO IVAÍ,738.42
Paraná,SÃO JORGE DO PATROCÍNIO,630.8
Paraná,SÃO JOSÉ DA BOA VISTA,458.85
Paraná,SÃO JOSÉ DAS PALMEIRAS,570.26
Paraná,SÃO JOSÉ DOS PINHAIS,846.93
Paraná,SÃO MANOEL DO PARANÁ,710.62
Paraná,SÃO MATEUS DO SUL,669.78
Paraná,SÃO MIGUEL DO IGUAÇU,734.88
Paraná,SÃO PEDRO DO IGUAÇU,573.84
Paraná,SÃO PEDRO DO IVAÍ,632.22
Paraná,SÃO PEDRO DO PARANÁ,544.76
Paraná,SÃO SEBASTIÃO DA AMOREIRA,582.81
Paraná,SÃO TOMÉ,651.78
Paraná,SAPOPEMA,603.35
Paraná,SARANDI,554.48
Paraná,SAUDADE DO IGUAÇU,604.56
Paraná,SENGÉS,479.7
Paraná,SERRANÓPOLIS DO IGUAÇU,1012.88
Paraná,SERTANEJA,725.23
Paraná,SERTANÓPOLIS,701.27
Paraná,SIQUEIRA CAMPOS,655.16
Paraná,SULINA,563.32
Paraná,TAMARANA,398.24
Paraná,TAMBOARA,546.32
Paraná,TAPEJARA,599.13
Paraná,TAPIRA,583.51
Paraná,TEIXEIRA SOARES,536.39
Paraná,TELÊMACO BORBA,732.78
Paraná,TERRA BOA,653.34
Paraná,TERRA RICA,614.23
Paraná,TERRA ROXA,611.85
Paraná,TIBAGI,543.05
Paraná,TIJUCAS DO SUL,547.62
Paraná,TOLEDO,876.72
Paraná,TOMAZINA,489.45
Paraná,TRÊS BARRAS DO PARANÁ,562.22
Paraná,TUNAS DO PARANÁ,431.27
Paraná,TUNEIRAS DO OESTE,493.46
Paraná,TUPÃSSI,711.31
Paraná,TURVO,512.21
Paraná,UBIRATÃ,648.36
Paraná,UMUARAMA,880.6
Paraná,UNIÃO DA VITÓRIA,674.29
Paraná,UNIFLOR,586.3
Paraná,URAÍ,617.75
Paraná,WENCESLAU BRAZ,594.42
Paraná,VENTANIA,411.92
Paraná,VERA CRUZ DO OESTE,632.91
Paraná,VERÊ,661.18
Paraná,ALTO PARAÍSO,540.24
Paraná,DOUTOR ULYSSES,277.33
Paraná,VIRMOND,655.2
Paraná,VITORINO,742.97
Paraná,XAMBRÊ,633.91
Santa Catarina,ABDON BATISTA,485.35
Santa Catarina,ABELARDO LUZ,562.88
Santa Catarina,AGROLÂNDIA,739.1
Santa Catarina,AGRONÔMICA,985.65
Santa Catarina,ÁGUA DOCE,722.21
Santa Catarina,ÁGUAS DE CHAPECÓ,673.13
Santa Catarina,ÁGUAS FRIAS,743.13
Santa Catarina,ÁGUAS MORNAS,754.54
Santa Catarina,ALFREDO WAGNER,630.54
Santa Catarina,ALTO BELA VISTA,770.49
Santa Catarina,ANCHIETA,636.15
Santa Catarina,ANGELINA,618.55
Santa Catarina,ANITA GARIBALDI,506.94
Santa Catarina,ANITÁPOLIS,620.8
Santa Catarina,ANTÔNIO CARLOS,952.53
Santa Catarina,APIÚNA,776.69
Santa Catarina,ARABUTÃ,820.78
Santa Catarina,ARAQUARI,609.76
Santa Catarina,ARARANGUÁ,827.2
Santa Catarina,ARMAZÉM,814.95
Santa Catarina,ARROIO TRINTA,1029.14
Santa Catarina,ARVOREDO,675.6
Santa Catarina,ASCURRA,793.09
Santa Catarina,ATALANTA,781.32
Santa Catarina,AURORA,841.85
Santa Catarina,BALNEÁRIO ARROIO DO SILVA,866.42
Santa Catarina,BALNEÁRIO CAMBORIÚ,1625.59
Santa Catarina,BALNEÁRIO BARRA DO SUL,676.33
Santa Catarina,BALNEÁRIO GAIVOTA,768.73
Santa Catarina,BANDEIRANTE,534.25
Santa Catarina,BARRA BONITA,594.28
Santa Catarina,BARRA VELHA,773.05
Santa Catarina,BELA VISTA DO TOLDO,389.28
Santa Catarina,BELMONTE,620.67
Santa Catarina,BENEDITO NOVO,717.89
Santa Catarina,BIGUAÇU,764.37
Santa Catarina,BLUMENAU,1253.17
Santa Catarina,BOCAINA DO SUL,434.87
Santa Catarina,BOMBINHAS,865.15
Santa Catarina,BOM JARDIM DA SERRA,665.6
Santa Catarina,BOM JESUS,798.97
Santa Catarina,BOM JESUS DO OESTE,728.09
Santa Catarina,BOM RETIRO,638.85
Santa Catarina,BOTUVERÁ,805.77
Santa Catarina,BRAÇO DO NORTE,831.77
Santa Catarina,BRAÇO DO TROMBUDO,941.12
Santa Catarina,BRUNÓPOLIS,446.48
Santa Catarina,BRUSQUE,1116.93
Santa Catarina,CAÇADOR,744.28
Santa Catarina,CAIBI,783.57
Santa Catarina,CALMON,373.86
Santa Catarina,CAMBORIÚ,781.76
Santa Catarina,CAPÃO ALTO,550.84
Santa Catarina,CAMPO ALEGRE,539.9
Santa Catarina,CAMPO BELO DO SUL,450.29
Santa Catarina,CAMPO ERÊ,631.08
Santa Catarina,CAMPOS NOVOS,708.77
Santa Catarina,CANELINHA,721.27
Santa Catarina,CANOINHAS,692.87
Santa Catarina,CAPINZAL,811.66
Santa Catarina,CAPIVARI DE BAIXO,723.04
Santa Catarina,CATANDUVAS,717.59
Santa Catarina,CAXAMBU DO SUL,730.36
Santa Catarina,CELSO RAMOS,458.62
Santa Catarina,CERRO NEGRO,414.6
Santa Catarina,CHAPADÃO DO LAGEADO,549.08
Santa Catarina,CHAPECÓ,1017.34
Santa Catarina,COCAL DO SUL,833.24
Santa Catarina,CONCÓRDIA,1009.49
Santa Catarina,CORDILHEIRA ALTA,773.44
Santa Catarina,CORONEL FREITAS,759.01
Santa Catarina,CORONEL MARTINS,543.22
Santa Catarina,CORUPÁ,951.63
Santa Catarina,CORREIA PINTO,628.18
Santa Catarina,CRICIÚMA,1062.53
Santa Catarina,CUNHA PORÃ,821.86
Santa Catarina,CUNHATAÍ,1009.05
Santa Catarina,CURITIBANOS,687.47
Santa Catarina,DESCANSO,804.31
Santa Catarina,DIONÍSIO CERQUEIRA,636.41
Santa Catarina,DONA EMMA,918.49
Santa Catarina,DOUTOR PEDRINHO,679.44
Santa Catarina,ENTRE RIOS,423.63
Santa Catarina,ERMO,655.45
Santa Catarina,ERVAL VELHO,780.33
Santa Catarina,FAXINAL DOS GUEDES,828.49
Santa Catarina,FLOR DO SERTÃO,778.06
Santa Catarina,FLORIANÓPOLIS,1798.12
Santa Catarina,FORMOSA DO SUL,744.5
Santa Catarina,FORQUILHINHA,870.85
Santa Catarina,FRAIBURGO,673.84
Santa Catarina,FREI ROGÉRIO,498.33
Santa Catarina,GALVÃO,638.12
Santa Catarina,GAROPABA,784.88
Santa Catarina,GARUVA,691.98
Santa Catarina,GASPAR,964.36
Santa Catarina,GOVERNADOR CELSO RAMOS,784.5
Santa Catarina,GRÃO PARÁ,845.01
Santa Catarina,GRAVATAL,730.8
Santa Catarina,GUABIRUBA,851.75
Santa Catarina,GUARACIABA,873.67
Santa Catarina,GUARAMIRIM,842.24
Santa Catarina,GUARUJÁ DO SUL,759.66
Santa Catarina,GUATAMBÚ,687.32
Santa Catarina,HERVAL D'OESTE,799.29
Santa Catarina,IBIAM,786.22
Santa Catarina,IBICARÉ,768.67
Santa Catarina,IBIRAMA,844.25
Santa Catarina,IÇARA,759.54
Santa Catarina,ILHOTA,853.29
Santa Catarina,IMARUÍ,516.73
Santa Catarina,IMBITUBA,768.81
Santa Catarina,IMBUIA,688.57
Santa Catarina,INDAIAL,945.33
Santa Catarina,IOMERÊ,873.9
Santa Catarina,IPIRA,725.68
Santa Catarina,IPORÃ DO OESTE,815.06
Santa Catarina,IPUAÇU,530.81
Santa Catarina,IPUMIRIM,837.81
Santa Catarina,IRACEMINHA,663.24
Santa Catarina,IRANI,686.25
Santa Catarina,IRATI,601.25
Santa Catarina,IRINEÓPOLIS,708.34
Santa Catarina,ITÁ,836.69
Santa Catarina,ITAIÓPOLIS,625.36
Santa Catarina,ITAJAÍ,1014
Santa Catarina,ITAPEMA,1078.48
Santa Catarina,ITAPIRANGA,942.44
Santa Catarina,ITAPOÁ,793.24
Santa Catarina,ITUPORANGA,844.05
Santa Catarina,JABORÁ,831.84
Santa Catarina,JACINTO MACHADO,655.7
Santa Catarina,JAGUARUNA,701.05
Santa Catarina,JARAGUÁ DO SUL,1111.85
Santa Catarina,JARDINÓPOLIS,654.02
Santa Catarina,JOAÇABA,1338.5
Santa Catarina,JOINVILLE,1126.74
Santa Catarina,JOSÉ BOITEUX,580.97
Santa Catarina,JUPIÁ,654
Santa Catarina,LACERDÓPOLIS,925.08
Santa Catarina,LAGES,878.34
Santa Catarina,LAGUNA,684.42
Santa Catarina,LAJEADO GRANDE,850.34
Santa Catarina,LAURENTINO,810.58
Santa Catarina,LAURO MULLER,678.67
Santa Catarina,LEBON RÉGIS,409.05
Santa Catarina,LEOBERTO LEAL,800.32
Santa Catarina,LINDÓIA DO SUL,836.32
Santa Catarina,LONTRAS,773.05
Santa Catarina,LUIZ ALVES,937.32
Santa Catarina,LUZERNA,1030.37
Santa Catarina,MACIEIRA,533.9
Santa Catarina,MAFRA,789.53
Santa Catarina,MAJOR GERCINO,789.61
Santa Catarina,MAJOR VIEIRA,465.76
Santa Catarina,MARACAJÁ,861.85
Santa Catarina,MARAVILHA,896.02
Santa Catarina,MAREMA,840.58
Santa Catarina,MASSARANDUBA,847.63
Santa Catarina,MATOS COSTA,402.83
Santa Catarina,MELEIRO,768.23
Santa Catarina,MIRIM DOCE,560.66
Santa Catarina,MODELO,858.23
Santa Catarina,MONDAÍ,741.84
Santa Catarina,MONTE CARLO,449.82
Santa Catarina,MONTE CASTELO,432.84
Santa Catarina,MORRO DA FUMAÇA,759.25
Santa Catarina,MORRO GRANDE,809.37
Santa Catarina,NAVEGANTES,756.39
Santa Catarina,NOVA ERECHIM,944.83
Santa Catarina,NOVA ITABERABA,868.83
Santa Catarina,NOVA TRENTO,847.77
Santa Catarina,NOVA VENEZA,805.79
Santa Catarina,NOVO HORIZONTE,623.51
Santa Catarina,ORLEANS,844.35
Santa Catarina,OTACÍLIO COSTA,677.67
Santa Catarina,OURO,987.45
Santa Catarina,OURO VERDE,607.09
Santa Catarina,PAIAL,644.16
Santa Catarina,PAINEL,511.7
Santa Catarina,PALHOÇA,862.74
Santa Catarina,PALMA SOLA,623.64
Santa Catarina,PALMEIRA,471.82
Santa Catarina,PALMITOS,887.5
Santa Catarina,PAPANDUVA,589.35
Santa Catarina,PARAÍSO,743.76
Santa Catarina,PASSO DE TORRES,602.85
Santa Catarina,PASSOS MAIA,450.78
Santa Catarina,PAULO LOPES,650.58
Santa Catarina,PEDRAS GRANDES,683.36
Santa Catarina,PENHA,793.53
Santa Catarina,PERITIBA,918.86
Santa Catarina,PETROLÂNDIA,799.56
Santa Catarina,BALNEÁRIO PIÇARRAS,826.13
Santa Catarina,PINHALZINHO,893.85
Santa Catarina,PINHEIRO PRETO,917.64
Santa Catarina,PIRATUBA,779.57
Santa Catarina,PLANALTO ALEGRE,754.11
Santa Catarina,POMERODE,1022.91
Santa Catarina,PONTE ALTA,503.47
Santa Catarina,PONTE ALTA DO NORTE,490.45
Santa Catarina,PONTE SERRADA,586.05
Santa Catarina,PORTO BELO,850.99
Santa Catarina,PORTO UNIÃO,864.41
Santa Catarina,POUSO REDONDO,742.15
Santa Catarina,PRAIA GRANDE,591.62
Santa Catarina,PRESIDENTE CASTELLO BRANCO,1255.85
Santa Catarina,PRESIDENTE GETÚLIO,928.86
Santa Catarina,PRESIDENTE NEREU,934.37
Santa Catarina,PRINCESA,626.1
Santa Catarina,QUILOMBO,672.58
Santa Catarina,RANCHO QUEIMADO,813.8
Santa Catarina,RIO DAS ANTAS,737.53
Santa Catarina,RIO DO CAMPO,803.46
Santa Catarina,RIO DO OESTE,957.34
Santa Catarina,RIO DOS CEDROS,795.95
Santa Catarina,RIO DO SUL,1114.31
Santa Catarina,RIO FORTUNA,1570.51
Santa Catarina,RIO NEGRINHO,664.58
Santa Catarina,RIO RUFINO,463.38
Santa Catarina,RIQUEZA,629.81
Santa Catarina,RODEIO,958.15
Santa Catarina,ROMELÂNDIA,791.78
Santa Catarina,SALETE,784.32
Santa Catarina,SALTINHO,427.12
Santa Catarina,SALTO VELOSO,1011.21
Santa Catarina,SANGÃO,730.38
Santa Catarina,SANTA CECÍLIA,610.94
Santa Catarina,SANTA HELENA,644.48
Santa Catarina,SANTA ROSA DE LIMA,731.43
Santa Catarina,SANTA ROSA DO SUL,630.29
Santa Catarina,SANTA TEREZINHA,421.9
Santa Catarina,SANTA TEREZINHA DO PROGRESSO,572.73
Santa Catarina,SANTIAGO DO SUL,756
Santa Catarina,SANTO AMARO DA IMPERATRIZ,867.13
Santa Catarina,SÃO BERNARDINO,465.1
Santa Catarina,SÃO BENTO DO SUL,923.29
Santa Catarina,SÃO BONIFÁCIO,745.72
Santa Catarina,SÃO CARLOS,924.02
Santa Catarina,SÃO CRISTOVÃO DO SUL,507.73
Santa Catarina,SÃO DOMINGOS,956.19
Santa Catarina,SÃO FRANCISCO DO SUL,801.49
Santa Catarina,SÃO JOÃO DO OESTE,881.09
Santa Catarina,SÃO JOÃO BATISTA,794.12
Santa Catarina,SÃO JOÃO DO ITAPERIÚ,680.25
Santa Catarina,SÃO JOÃO DO SUL,558.4
Santa Catarina,SÃO JOAQUIM,641.75
Santa Catarina,SÃO JOSÉ,1157.43
Santa Catarina,SÃO JOSÉ DO CEDRO,866.73
Santa Catarina,SÃO JOSÉ DO CERRITO,375.44
Santa Catarina,SÃO LOURENÇO DO OESTE,841.27
Santa Catarina,SÃO LUDGERO,884.18
Santa Catarina,SÃO MARTINHO,870.77
Santa Catarina,SÃO MIGUEL DA BOA VISTA,767.85
Santa Catarina,SÃO MIGUEL DO OESTE,1072.6
Santa Catarina,SÃO PEDRO DE ALCÂNTARA,887.7
Santa Catarina,SAUDADES,719.94
Santa Catarina,SCHROEDER,852.5
Santa Catarina,SEARA,1188.18
Santa Catarina,SERRA ALTA,893.35
Santa Catarina,SIDERÓPOLIS,855.02
Santa Catarina,SOMBRIO,746.69
Santa Catarina,SUL BRASIL,674.87
Santa Catarina,TAIÓ,848.34
Santa Catarina,TANGARÁ,840.87
Santa Catarina,TIGRINHOS,579.87
Santa Catarina,TIJUCAS,835.48
Santa Catarina,TIMBÉ DO SUL,709.63
Santa Catarina,TIMBÓ,1214.03
Santa Catarina,TIMBÓ GRANDE,412.31
Santa Catarina,TRÊS BARRAS,539.69
Santa Catarina,TREVISO,784.39
Santa Catarina,TREZE DE MAIO,746.89
Santa Catarina,TREZE TÍLIAS,1471.95
Santa Catarina,TROMBUDO CENTRAL,905.3
Santa Catarina,TUBARÃO,1077.62
Santa Catarina,TUNÁPOLIS,742.67
Santa Catarina,TURVO,810.85
Santa Catarina,UNIÃO DO OESTE,634.81
Santa Catarina,URUBICI,713.25
Santa Catarina,URUPEMA,508.79
Santa Catarina,URUSSANGA,883.42
Santa Catarina,VARGEÃO,655.53
Santa Catarina,VARGEM,419.74
Santa Catarina,VARGEM BONITA,642.6
Santa Catarina,VIDAL RAMOS,744.1
Santa Catarina,VIDEIRA,978.07
Santa Catarina,VITOR MEIRELES,599.02
Santa Catarina,WITMARSUM,796.45
Santa Catarina,XANXERÊ,906.11
Santa Catarina,XAVANTINA,973.81
Santa Catarina,XAXIM,783.29
Santa Catarina,ZORTÉA,861.63
Rio Grande do Sul,ACEGUÁ,633.63
Rio Grande do Sul,ÁGUA SANTA,1491.17
Rio Grande do Sul,AGUDO,861.06
Rio Grande do Sul,AJURICABA,925.7
Rio Grande do Sul,ALECRIM,561.62
Rio Grande do Sul,ALEGRETE,705.29
Rio Grande do Sul,ALEGRIA,692.76
Rio Grande do Sul,ALMIRANTE TAMANDARÉ DO SUL,760.16
Rio Grande do Sul,ALPESTRE,625.11
Rio Grande do Sul,ALTO ALEGRE,880.85
Rio Grande do Sul,ALTO FELIZ,802.2
Rio Grande do Sul,ALVORADA,600.48
Rio Grande do Sul,AMARAL FERRADOR,499.77
Rio Grande do Sul,AMETISTA DO SUL,611.2
Rio Grande do Sul,ANDRÉ DA ROCHA,792.19
Rio Grande do Sul,ANTA GORDA,810.41
Rio Grande do Sul,ANTÔNIO PRADO,1004.85
Rio Grande do Sul,ARAMBARÉ,599.72
Rio Grande do Sul,ARARICÁ,609.69
Rio Grande do Sul,ARATIBA,1171.7
Rio Grande do Sul,ARROIO DO MEIO,850.06
Rio Grande do Sul,ARROIO DO SAL,800.4
Rio Grande do Sul,ARROIO DO PADRE,883.18
Rio Grande do Sul,ARROIO DOS RATOS,623.54
Rio Grande do Sul,ARROIO DO TIGRE,654.51
Rio Grande do Sul,ARROIO GRANDE,528.13
Rio Grande do Sul,ARVOREZINHA,675.18
Rio Grande do Sul,AUGUSTO PESTANA,1016.34
Rio Grande do Sul,ÁUREA,686.1
Rio Grande do Sul,BAGÉ,795.56
Rio Grande do Sul,BALNEÁRIO PINHAL,662.85
Rio Grande do Sul,BARÃO,947.28
Rio Grande do Sul,BARÃO DE COTEGIPE,823.2
Rio Grande do Sul,BARÃO DO TRIUNFO,441.81
Rio Grande do Sul,BARRACÃO,667.95
Rio Grande do Sul,BARRA DO GUARITA,609.31
Rio Grande do Sul,BARRA DO QUARAÍ,483.29
Rio Grande do Sul,BARRA DO RIBEIRO,589.16
Rio Grande do Sul,BARRA DO RIO AZUL,634.55
Rio Grande do Sul,BARRA FUNDA,757.01
Rio Grande do Sul,BARROS CASSAL,587.45
Rio Grande do Sul,BENJAMIN CONSTANT DO SUL,336.44
Rio Grande do Sul,BENTO GONÇALVES,1196.56
Rio Grande do Sul,BOA VISTA DAS MISSÕES,505.89
Rio Grande do Sul,BOA VISTA DO BURICÁ,909.95
Rio Grande do Sul,BOA VISTA DO CADEADO,594.94
Rio Grande do Sul,BOA VISTA DO INCRA,633.52
Rio Grande do Sul,BOA VISTA DO SUL,964.35
Rio Grande do Sul,BOM JESUS,611.26
Rio Grande do Sul,BOM PRINCÍPIO,855.42
Rio Grande do Sul,BOM PROGRESSO,623.82
Rio Grande do Sul,BOM RETIRO DO SUL,728.62
Rio Grande do Sul,BOQUEIRÃO DO LEÃO,726.61
Rio Grande do Sul,BOSSOROCA,502.18
Rio Grande do Sul,BOZANO,982.06
Rio Grande do Sul,BRAGA,475.39
Rio Grande do Sul,BROCHIER,720.21
Rio Grande do Sul,BUTIÁ,590.45
Rio Grande do Sul,CAÇAPAVA DO SUL,618.98
Rio Grande do Sul,CACEQUI,550.88
Rio Grande do Sul,CACHOEIRA DO SUL,793.67
Rio Grande do Sul,CACHOEIRINHA,844.04
Rio Grande do Sul,CACIQUE DOBLE,539.67
Rio Grande do Sul,CAIBATÉ,659.58
Rio Grande do Sul,CAIÇARA,712.77
Rio Grande do Sul,CAMAQUÃ,686.36
Rio Grande do Sul,CAMARGO,916.32
Rio Grande do Sul,CAMBARÁ DO SUL,643.45
Rio Grande do Sul,CAMPESTRE DA SERRA,675.91
Rio Grande do Sul,CAMPINA DAS MISSÕES,615.85
Rio Grande do Sul,CAMPINAS DO SUL,869.1
Rio Grande do Sul,CAMPO BOM,879.65
Rio Grande do Sul,CAMPO NOVO,539.04
Rio Grande do Sul,CAMPOS BORGES,637.46
Rio Grande do Sul,CANDELÁRIA,620.92
Rio Grande do Sul,CÂNDIDO GODÓI,706.19
Rio Grande do Sul,CANDIOTA,638.77
Rio Grande do Sul,CANELA,787.78
Rio Grande do Sul,CANGUÇU,562.54
Rio Grande do Sul,CANOAS,952.13
Rio Grande do Sul,CANUDOS DO VALE,854.58
Rio Grande do Sul,CAPÃO BONITO DO SUL,468.49
