id,risco_credito,idade,renda_anual,sexo,estado_civil,qtd_filhos,qtd_cartoes_credito,forma_pagamento,paga_hipoteca,outros_emprestimos
2390,medio_risco,21,15595,masculino,solteiro,0,2,mensal,nao,1
2391,alto_risco,41,15590,feminino,divorciado,4,5,semanal,sim,3
2392,medio_risco,22,15571,masculino,casado,2,0,semanal,sim,NA
2393,medio_risco,19,15560,feminino,casado,1,2,mensal,sim,NA
2394,medio_risco,21,NA,masculino,casado,2,1,mensal,sim,1
2395,medio_risco,24,NA,masculino,solteiro,0,1,semanal,sim,1
2396,medio_risco,18,15534,NA,casado,1,NA,mensal,sim,2
2397,medio_risco,49,15533,masculino,casado,3,3,semanal,sim,2
2398,medio_risco,24,15496,feminino,casado,NA,0,mensal,sim,1
2399,medio_risco,NA,15487,feminino,divorciado,NA,5,semanal,nao,2
2400,medio_risco,23,15466,masculino,NA,2,2,semanal,sim,NA
2401,medio_risco,22,15462,NA,solteiro,1,3,mensal,nao,1
2402,medio_risco,NA,15462,feminino,casado,1,2,semanal,sim,1
2403,medio_risco,23,15460,feminino,solteiro,1,2,semanal,nao,1
2404,medio_risco,NA,15453,masculino,divorciado,3,6,semanal,nao,2
2405,medio_risco,25,15451,masculino,casado,2,1,mensal,sim,1
2406,medio_risco,36,15449,masculino,casado,1,NA,semanal,sim,2
2407,medio_risco,21,15442,masculino,casado,1,2,mensal,sim,1
2408,baixo_risco,25,15441,feminino,casado,1,1,semanal,sim,1
2409,baixo_risco,45,15430,feminino,solteiro,0,0,mensal,sim,0
2410,medio_risco,41,15420,feminino,casado,3,4,semanal,sim,2
2411,alto_risco,46,15419,feminino,casado,2,3,semanal,sim,1
2412,medio_risco,20,15412,masculino,casado,2,0,semanal,sim,NA
2413,medio_risco,18,15402,masculino,casado,1,1,mensal,sim,2
2414,alto_risco,44,15394,feminino,divorciado,3,6,semanal,sim,2
2415,baixo_risco,49,15392,NA,divorciado,2,6,semanal,nao,NA
2416,alto_risco,44,15391,masculino,casado,2,3,mensal,sim,1
2417,medio_risco,NA,15372,feminino,casado,2,1,mensal,sim,1
2418,medio_risco,NA,15370,feminino,divorciado,2,6,semanal,NA,3
2419,medio_risco,18,15332,feminino,casado,1,1,semanal,sim,1
2420,medio_risco,22,15328,feminino,casado,2,2,mensal,sim,1
2421,medio_risco,NA,15307,masculino,NA,1,2,semanal,NA,2
2422,alto_risco,42,15303,masculino,divorciado,2,6,semanal,NA,2
2423,alto_risco,42,15299,masculino,casado,2,3,semanal,sim,2
2424,medio_risco,19,15286,NA,casado,1,2,semanal,NA,2
2425,medio_risco,22,15279,feminino,casado,2,1,semanal,sim,1
2426,medio_risco,24,15273,masculino,solteiro,0,3,mensal,sim,1
2427,alto_risco,46,15268,NA,NA,2,4,mensal,NA,1
2428,medio_risco,22,15203,masculino,solteiro,1,NA,semanal,nao,1
2429,alto_risco,24,15196,feminino,solteiro,1,1,semanal,sim,1
2430,medio_risco,21,15190,masculino,solteiro,1,1,NA,nao,1
2431,baixo_risco,30,15185,feminino,solteiro,0,1,mensal,sim,0
2432,baixo_risco,43,15170,feminino,divorciado,2,5,semanal,nao,NA
2433,medio_risco,22,15155,masculino,casado,1,1,semanal,NA,1
2434,alto_risco,43,15138,masculino,NA,3,3,mensal,sim,NA
2435,medio_risco,19,15138,feminino,casado,1,0,semanal,sim,NA
2436,medio_risco,22,15132,masculino,casado,2,1,semanal,sim,2
2437,medio_risco,45,15131,masculino,divorciado,3,5,semanal,sim,3
2438,alto_risco,30,15130,feminino,divorciado,2,6,semanal,sim,3
2439,medio_risco,21,15130,masculino,casado,2,1,semanal,sim,2
2440,baixo_risco,42,15117,masculino,divorciado,3,NA,semanal,nao,3
2441,medio_risco,21,15090,feminino,solteiro,1,3,semanal,sim,1
2442,medio_risco,24,15087,feminino,casado,1,1,mensal,sim,1
2443,alto_risco,43,15082,feminino,NA,NA,4,semanal,sim,2
2444,medio_risco,37,15073,masculino,divorciado,2,5,semanal,nao,2
2445,medio_risco,22,15073,feminino,solteiro,1,3,NA,nao,1
2446,medio_risco,20,15064,NA,casado,1,2,mensal,sim,2
2447,baixo_risco,48,15056,masculino,divorciado,4,6,semanal,nao,2
2448,medio_risco,28,15055,masculino,solteiro,1,3,mensal,nao,1
2449,medio_risco,21,15052,NA,solteiro,0,3,semanal,nao,1
2450,medio_risco,25,15051,NA,NA,NA,0,mensal,sim,1
2451,medio_risco,21,15050,feminino,solteiro,0,3,mensal,sim,1
2452,baixo_risco,24,15045,masculino,solteiro,1,NA,mensal,sim,1
2453,medio_risco,20,15035,masculino,casado,2,2,semanal,sim,2
2454,medio_risco,NA,15032,feminino,casado,1,1,mensal,NA,2
2455,medio_risco,24,15018,masculino,casado,1,2,mensal,NA,2
