ano,estado,municipio,t_agua,t_banagua,t_lixo,t_luz,T_ANALF18M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_ATRASO_2_MED
2010,Minas Gerais,Itacarambi,80.96,90.86,97.48,97.32,19.43,28.01,25.96,5.96
2010,Minas Gerais,Itaguara,94.66,94.95,99.66,99.96,8.57,22.32,24.16,2.81
2010,Minas Gerais,Itaipé,82.6,72.25,94.2,96.29,27.2,35.37,34.06,13.07
2010,Minas Gerais,Itajubá,96.55,98.17,99.73,99.92,4.14,17.88,16.32,6.57
2010,Minas Gerais,Itamarandiba,84.61,80.82,87,97.8,20.55,18.86,14.78,12.63
2010,Minas Gerais,Itamarati de Minas,92.46,99.74,100,100,7.94,26.03,21.31,3.18
2010,Minas Gerais,Itambacuri,91.66,79.16,91.63,97.39,23.02,25.22,20.44,6.88
2010,Minas Gerais,Itambé do Mato Dentro,73.74,95.43,97.15,99.53,20.41,34.66,38.87,8.52
2010,Minas Gerais,Itamogi,96.12,99.94,99.66,99.92,11.38,17.18,19.28,3.55
2010,Minas Gerais,Itamonte,74.13,99.28,99.44,98.96,6.38,22.61,19.95,0
2010,Minas Gerais,Itanhandu,94.83,99.59,99.61,99.84,4.88,15.94,15.19,3.72
2010,Minas Gerais,Itanhomi,92.53,98.05,95.65,99.54,18.76,18.15,12.99,11.49
2010,Minas Gerais,Itaobim,85,80.26,98.09,98.63,22.6,27.4,20.97,9.03
2010,Minas Gerais,Itapagipe,95.98,93.89,99.74,99.74,6.84,18.89,19.08,1.41
2010,Minas Gerais,Itapecerica,91.67,97.2,99.43,99.73,11.71,13.73,14.47,6.01
2010,Minas Gerais,Itapeva,89.84,98.66,99.17,99.59,10.97,16.13,14.65,3.22
2010,Minas Gerais,Itatiaiuçu,84.61,98.83,99.52,99.43,10.23,28.76,25.9,9.04
2010,Minas Gerais,Itaú de Minas,99.31,99.44,99.81,100,5.24,15.49,16.1,4.34
2010,Minas Gerais,Itaúna,99.31,98.41,99.97,99.98,4.42,15.16,14.6,2.93
2010,Minas Gerais,Itaverava,77.27,91.14,89.39,99.36,16.82,24.45,18.69,9.47
2010,Minas Gerais,Itinga,77.77,61.91,94.39,96.65,24.12,25.62,21.46,11.09
2010,Minas Gerais,Itueta,87.45,92.98,97.66,99.72,16.41,16.36,12.41,1.71
2010,Minas Gerais,Ituiutaba,98.82,97.87,99.4,99.87,8.94,14.36,12.22,8.52
2010,Minas Gerais,Itumirim,96.61,97.75,98.36,99.96,6.29,13.41,10.73,2.64
2010,Minas Gerais,Iturama,94.2,93.79,99.41,99.82,9.23,13.26,10.51,3.27
2010,Minas Gerais,Itutinga,92.07,98.29,98.63,99.94,6.9,16.04,14.96,2.62
2010,Minas Gerais,Jaboticatubas,87.47,91.19,86.71,99.79,11.53,25.36,23.89,4.03
2010,Minas Gerais,Jacinto,89.14,76.03,85.53,94.97,29.39,22.74,19.01,5.85
2010,Minas Gerais,Jacuí,89.32,99.3,98.5,99.75,11.32,14.14,13.22,2.99
2010,Minas Gerais,Jacutinga,97.9,99.39,99.77,99.48,7.52,21.69,21.49,0
2010,Minas Gerais,Jaguaraçu,92,98.5,100,99.41,10.95,15.64,13.43,0
2010,Minas Gerais,Jaíba,86.2,83.1,92.1,96.33,20.02,21.47,17.91,9.1
2010,Minas Gerais,Jampruca,92.62,86.35,73.58,95.92,24.76,28.52,20.63,11.06
2010,Minas Gerais,Janaúba,95.84,88.43,92.98,99.43,15.42,15.44,11.34,5.25
2010,Minas Gerais,Januária,76.01,76.34,71.73,97.22,18.95,20.97,16.84,13.29
2010,Minas Gerais,Japaraíba,99.14,99.82,99.27,100,7.51,11.08,9.06,3.45
2010,Minas Gerais,Japonvar,94.84,74.16,88.47,97.35,24.38,15.73,14.44,4.36
2010,Minas Gerais,Jeceaba,75.64,84.86,92.82,98.94,8.53,20.11,17.1,6.35
2010,Minas Gerais,Jenipapo de Minas,63.2,68.6,90.69,98.95,25.5,22.27,16.82,11.16
2010,Minas Gerais,Jequeri,86.08,96.24,90.04,97.97,17.33,20.43,18.07,4.05
2010,Minas Gerais,Jequitaí,76.16,76.56,80.32,98.52,21.65,18.39,17.3,4.1
2010,Minas Gerais,Jequitibá,82.32,83.37,85.15,99.09,10.11,16.89,11.69,0
2010,Minas Gerais,Jequitinhonha,85.2,74.68,91.16,91.27,27.33,28.58,23.71,12.73
2010,Minas Gerais,Jesuânia,92.24,99.47,99.7,99.95,11.64,19.81,19.01,7.44
2010,Minas Gerais,Joaíma,87.12,77.65,95.15,94.6,31.13,28.17,21.93,6.44
2010,Minas Gerais,Joanésia,90.07,95.59,85.02,99.12,20.62,18.91,19.3,2.23
2010,Minas Gerais,João Monlevade,98.67,99.33,99.19,100,4.34,11.35,9.45,3.94
2010,Minas Gerais,João Pinheiro,90.69,93.88,98.55,97.92,11.7,16.05,14.53,5.92
2010,Minas Gerais,Joaquim Felício,69.82,85.12,88.22,96.31,16.69,31.48,26.74,4.91
2010,Minas Gerais,Jordânia,83.79,76.9,97.93,93.22,26.62,19.22,16.18,10.37
2010,Minas Gerais,José Gonçalves de Minas,63.67,85.86,91.43,99.26,21.27,28.41,29.71,11.07
2010,Minas Gerais,José Raydan,76.85,84.42,95.82,98.51,24.55,25.07,22.19,8.3
2010,Minas Gerais,Josenópolis,67.94,66.5,85.47,83.32,32.11,13.29,11.48,4.83
2010,Minas Gerais,Nova União,88.63,95.77,95.01,98.14,13.39,20.98,17.26,13.59
2010,Minas Gerais,Juatuba,95.05,93.35,93.27,99.91,9.14,25.18,23.1,5.18
2010,Minas Gerais,Juiz de Fora,97.98,98.48,99.13,99.77,3.4,16.15,12.28,8.76
2010,Minas Gerais,Juramento,61.8,86.47,96.11,98.83,17.4,14.08,11.62,3.77
2010,Minas Gerais,Juruaia,69.24,99.68,99.89,99.79,6.89,17,18,4.59
2010,Minas Gerais,Juvenília,82.4,65.18,63.18,92.14,25.36,28.63,26.02,5.23
2010,Minas Gerais,Ladainha,81.65,63.78,90.53,94.27,32.37,30.03,28.66,1.9
2010,Minas Gerais,Lagamar,86.49,97.59,96.64,99.15,11.71,14.39,7.89,2.68
2010,Minas Gerais,Lagoa da Prata,99.43,99.23,99.6,99.92,6.87,12.14,11.45,3.31
2010,Minas Gerais,Lagoa dos Patos,77.98,80.81,95.26,97.68,17.42,22.16,21.53,7.53
2010,Minas Gerais,Lagoa Dourada,94.19,98.66,98.66,99.68,6.27,11.22,7.94,6.27
2010,Minas Gerais,Lagoa Formosa,94.89,96.34,99.56,99.98,11.65,12.55,10.96,3.96
2010,Minas Gerais,Lagoa Grande,92.44,94.03,98.47,99.1,11.99,20.55,21.65,3.41
2010,Minas Gerais,Lagoa Santa,98.46,97.59,98.38,99.96,4.94,16.27,13.23,7.46
2010,Minas Gerais,Lajinha,86.38,99.43,95.43,99.64,18.27,15.9,12.01,12.36
2010,Minas Gerais,Lambari,88.66,99.68,99.59,99.84,7.96,14.87,9.57,13.97
2010,Minas Gerais,Lamim,84.08,95.33,93.69,99.23,14.18,15.33,11.39,0
2010,Minas Gerais,Laranjal,94.12,99.71,99.47,99.68,11.26,25.18,23.79,2.31
2010,Minas Gerais,Lassance,83.79,72.77,92.49,97.99,16.16,22.48,17.81,15.21
2010,Minas Gerais,Lavras,98.01,98.21,99.28,99.95,4.35,13.62,11.2,4.36
2010,Minas Gerais,Leandro Ferreira,94.75,78.31,98.67,99.52,12.56,14.05,14.66,0
2010,Minas Gerais,Leme do Prado,81,92.14,95.73,99.33,18.99,18.98,15.21,11.6
2010,Minas Gerais,Leopoldina,96.45,99.23,97.87,99.92,7.41,17.89,12.8,12.22
2010,Minas Gerais,Liberdade,88.25,96.57,99.02,95.03,15.87,17.45,15.5,3.92
2010,Minas Gerais,Lima Duarte,89.01,95.53,98.04,98.1,11.7,16.55,16.33,4.85
2010,Minas Gerais,Limeira do Oeste,90.29,93.8,96.93,96.69,13.57,20.41,20.19,3.73
2010,Minas Gerais,Lontra,91.85,72.58,86.52,99.44,24.16,14.46,12.6,5.2
2010,Minas Gerais,Luisburgo,76.89,98.18,99.81,99.65,16.07,9.78,8.19,0
2010,Minas Gerais,Luislândia,77.34,64.18,89.83,95.5,21.44,13.66,10.16,3.09
2010,Minas Gerais,Luminárias,93.77,97.77,99.21,99.51,9.95,12.52,10.37,9.18
2010,Minas Gerais,Luz,95.69,98.59,99.64,99.93,8.6,13.54,10.74,7.74
2010,Minas Gerais,Machacalis,95.54,91.57,95.61,96.79,25.28,13.31,10.79,0
2010,Minas Gerais,Machado,96.88,99.62,99.68,99.85,8.59,16.77,15.27,2.33
2010,Minas Gerais,Madre de Deus de Minas,89.83,98.94,98.02,99.62,7.29,19.86,20.43,2.28
2010,Minas Gerais,Malacacheta,89.09,76.31,86.2,96.51,27.59,25.55,24.02,6.56
2010,Minas Gerais,Mamonas,86.86,90.76,86.53,99.76,30.65,9.26,6.94,3.36
2010,Minas Gerais,Manga,77.38,78.55,97.74,96.34,25.7,25.15,22.92,5.67
2010,Minas Gerais,Manhuaçu,94.2,98.03,96.45,99.81,9.17,18.6,15.06,7.76
2010,Minas Gerais,Manhumirim,95.16,99.35,98.56,99.72,13.65,19.86,19.36,6.8
2010,Minas Gerais,Mantena,95.47,95.62,97.32,98.75,16.45,14.42,11.64,6.46
2010,Minas Gerais,Maravilhas,92.5,89.51,97.41,99.52,8.49,18.92,11.18,13.09
2010,Minas Gerais,Mar de Espanha,97.22,98.92,98.03,100,8.47,22.44,16.91,9.73
2010,Minas Gerais,Maria da Fé,79.52,98.07,98.61,99.78,8.39,13.91,14.96,2.91
2010,Minas Gerais,Mariana,94.67,96.32,95.34,99.34,6.97,21.14,15.77,6.8
2010,Minas Gerais,Marilac,98.01,97.77,79.22,99.69,21.24,23.46,18.16,8.61
2010,Minas Gerais,Mário Campos,97.16,98.1,97.78,99.72,8.81,21.2,18.63,6.82
2010,Minas Gerais,Maripá de Minas,95.49,100,100,100,11.2,16.23,12.41,2.72
2010,Minas Gerais,Marliéria,89.15,95.47,98.01,97.81,12.1,21.77,22.34,4.14
2010,Minas Gerais,Marmelópolis,75.8,99.48,99.52,99.07,11.06,14.89,12.13,12.04
2010,Minas Gerais,Martinho Campos,96.02,97.99,94.82,99.95,9.52,18.34,11.57,13.43
2010,Minas Gerais,Martins Soares,82.33,98.72,98.58,99.27,16.85,27.41,29.62,1.5
2010,Minas Gerais,Mata Verde,91.73,92.25,98.19,98.7,33.04,31.13,27.99,18.36
2010,Minas Gerais,Materlândia,90.23,69.1,80.55,95.32,24.81,21.47,13.25,17.74
2010,Minas Gerais,Mateus Leme,94.2,94.9,91.01,99.62,8.33,25.27,22.11,10.22
2010,Minas Gerais,Matias Barbosa,97,99.72,97.53,99.77,6.98,19.42,15.44,7.45
2010,Minas Gerais,Matias Cardoso,70.41,60.89,67.36,92.9,24.92,30.72,26.68,12.31
2010,Minas Gerais,Matipó,96.03,97.03,94,99.67,16.11,19.96,15.91,8.67
2010,Minas Gerais,Mato Verde,92.05,84.65,93.61,99.22,23.05,10.04,6.5,4.6
2010,Minas Gerais,Matozinhos,96.57,98.09,99.68,100,6.07,14.74,11.33,1.74
2010,Minas Gerais,Matutina,95.48,98.12,98.83,99.6,12.39,17.1,13.74,8.05
2010,Minas Gerais,Medeiros,84.03,99.51,99.79,99.88,6.4,14.83,12.57,7.16
2010,Minas Gerais,Medina,90.64,81.68,95.34,98.7,24.35,27.17,22.58,2.95
2010,Minas Gerais,Mendes Pimentel,90.07,93.6,96.2,98.96,26.08,20.17,19.05,0
2010,Minas Gerais,Mercês,85.79,97.41,99.47,99.54,15,21.89,23.46,0
2010,Minas Gerais,Mesquita,88.91,97.3,84.9,98.33,20.37,10.96,8.53,6.61
2010,Minas Gerais,Minas Novas,55.44,69.47,82.96,97.74,25.52,24.83,22.78,14.45
2010,Minas Gerais,Minduri,95.57,99.49,95.22,99.39,8.69,24.84,22.88,0
2010,Minas Gerais,Mirabela,89.15,84.26,78.49,98.47,18.91,10.66,6.68,3.12
2010,Minas Gerais,Miradouro,89.15,96.26,99.27,99.91,14.66,23.1,22.93,2.4
2010,Minas Gerais,Miraí,96.54,99.68,97.63,99.96,12.03,24.33,22.46,3.54
2010,Minas Gerais,Miravânia,90.23,68.42,86.49,97.1,28.17,18.78,12.74,4.75
2010,Minas Gerais,Moeda,60.18,97.28,94.68,100,8.74,27.66,25.55,13.4
2010,Minas Gerais,Moema,99.21,99.33,99.19,99.79,6.91,18.22,18.25,6.22
2010,Minas Gerais,Monjolos,77.81,89.29,78.08,98.5,17.29,23.45,19.42,7
2010,Minas Gerais,Monsenhor Paulo,93.09,99.95,98.9,100,11.9,11.57,10.33,3.13
2010,Minas Gerais,Montalvânia,79.42,71,84.55,97.61,23.8,21.48,16.69,10.87
2010,Minas Gerais,Monte Alegre de Minas,98.23,99.5,98.63,99.75,12.04,22,17.52,7.28
2010,Minas Gerais,Monte Azul,87.33,80.6,94.79,99.44,24.34,15.65,15.57,5.45
2010,Minas Gerais,Monte Belo,87.14,98.88,98.77,100,11.38,9.83,7.32,3.33
2010,Minas Gerais,Monte Carmelo,97.93,98.2,98.64,99.83,8.09,15.51,13.77,3.17
2010,Minas Gerais,Monte Formoso,75.55,64.83,98.53,95.94,31.94,21.37,17.09,6.62
2010,Minas Gerais,Monte Santo de Minas,96.74,99.44,99.86,99.92,13.43,14.4,13.14,3.61
2010,Minas Gerais,Montes Claros,95.05,95.22,98.6,99.66,6.64,10.96,8.32,5.63
2010,Minas Gerais,Monte Sião,94.36,92.41,99.19,99.95,7.6,18.26,16.06,10.38
2010,Minas Gerais,Montezuma,84.26,72.42,91.04,97.6,24.67,24.69,19.67,8.02
2010,Minas Gerais,Morada Nova de Minas,88.85,98.13,94.97,98.7,9.81,24.08,19.95,0
2010,Minas Gerais,Morro da Garça,74.26,95.17,83.76,100,11.45,15.96,10.6,11.45
2010,Minas Gerais,Morro do Pilar,84.57,89.04,83.27,97.25,25.39,30.19,27.44,0
2010,Minas Gerais,Munhoz,88.69,98.54,100,99.72,11.15,20.63,19.57,0
2010,Minas Gerais,Muriaé,98.95,98.32,99.42,99.95,8.03,14.85,13.39,2.76
2010,Minas Gerais,Mutum,86,96.46,89.41,98.96,19.43,22.41,20.45,1.25
2010,Minas Gerais,Muzambinho,89.41,99.95,98.94,99.77,6.53,16.52,14,7.86
2010,Minas Gerais,Nacip Raydan,86.91,91.36,86.75,96.92,24.11,41.98,36.14,34.59
2010,Minas Gerais,Nanuque,98.14,93.66,95.24,99.5,16.57,19.71,19.25,1.97
2010,Minas Gerais,Naque,99.45,97.7,92.14,99.67,16.74,22.12,18.3,5.24
2010,Minas Gerais,Natalândia,81.09,91.74,96.88,99.53,15.48,17.81,16.18,5.25
2010,Minas Gerais,Natércia,81.39,97.74,100,99.93,10.17,11.81,12.53,0
2010,Minas Gerais,Nazareno,95.71,99.44,98.42,99.58,9.49,7.69,5.44,3.9
2010,Minas Gerais,Nepomuceno,94.32,97.43,98.29,99.56,11.97,13.63,11.87,5.68
2010,Minas Gerais,Ninheira,55.33,64.62,97.03,96.71,37.61,33.34,27.64,13.2
2010,Minas Gerais,Nova Belém,87.39,87.08,91.57,99.29,25.99,19.67,17.94,0
2010,Minas Gerais,Nova Era,88.35,96.8,99.33,99.8,7.25,17.79,15.04,7.87
2010,Minas Gerais,Nova Lima,94.76,97.72,99.58,99.7,3.01,20.62,16.32,9.81
2010,Minas Gerais,Nova Módica,94.43,95.43,98.51,99.11,26.1,27.07,27.03,4.35
2010,Minas Gerais,Nova Ponte,96.81,99.42,99.23,99.9,9.44,22.35,19.3,8.14
2010,Minas Gerais,Nova Porteirinha,90.11,88.86,87.15,99.17,20.08,16.29,11.81,4.97
2010,Minas Gerais,Nova Resende,73.63,99.11,98.29,99.72,8.55,13.66,13.8,1.46
2010,Minas Gerais,Nova Serrana,98.52,98.75,99.77,99.69,5.12,15.79,13.1,9.35
2010,Minas Gerais,Novo Cruzeiro,72.51,56.23,79.74,94.44,30.44,30.83,26.97,9.94
2010,Minas Gerais,Novo Oriente de Minas,83.63,68.95,90.87,82.34,34.02,32.69,27.75,7.13
2010,Minas Gerais,Novorizonte,56.56,57.5,95.52,98.83,23.52,10.25,7.02,8.92
2010,Minas Gerais,Olaria,82.54,81.91,97.72,99.42,18.6,17.99,13.97,5.46
2010,Minas Gerais,Olhos-d'Água,72.01,83.16,98.98,98.03,19.72,20.65,15.54,8.15
2010,Minas Gerais,Olímpio Noronha,98.5,99.81,99.86,99.85,15.21,16.07,11.68,3.8
2010,Minas Gerais,Oliveira,96.61,99.25,99.45,100,6.46,17.82,13.06,3.45
2010,Minas Gerais,Oliveira Fortes,87.67,97.18,94.72,100,17.48,11.43,8.57,6.22
2010,Minas Gerais,Onça de Pitangui,71.2,95.94,98.45,99.73,11.89,24.14,22.85,6.7
2010,Minas Gerais,Oratórios,95.17,99.59,98.25,99.84,16.9,36.49,33.44,6.56
2010,Minas Gerais,Orizânia,82.27,98,95.98,99.96,17.33,22.79,16.07,2.71
2010,Minas Gerais,Ouro Branco,93.94,98.72,99.12,99.95,4.98,20.14,16.51,3.43
2010,Minas Gerais,Ouro Fino,93.51,97.95,100,99.64,9.11,13.08,12.75,3.33
2010,Minas Gerais,Ouro Preto,92.09,98.16,98.8,99.67,5.23,17.16,12.02,11.53
2010,Minas Gerais,Ouro Verde de Minas,92.1,82.07,94.71,99.36,30.04,27.69,27.98,3.07
2010,Minas Gerais,Padre Carvalho,77.42,67.7,57.8,93.99,29.02,15.41,10.44,17.16
2010,Minas Gerais,Padre Paraíso,75.73,76.54,91.34,97.65,24.6,26.05,22.36,7.18
2010,Minas Gerais,Paineiras,94.23,95.92,91.06,98.4,11.67,18.2,14.03,4.72
2010,Minas Gerais,Pains,94.61,99.16,98.86,100,7.89,16.98,15.18,1.9
2010,Minas Gerais,Pai Pedro,58.35,44.29,97.23,96.43,34.6,25.04,23.1,5.34
2010,Minas Gerais,Paiva,87.6,99.62,93.63,99.65,13.74,12.23,13.9,0
2010,Minas Gerais,Palma,96.93,99.66,97.51,99.95,11.57,23.37,22.92,8.62
2010,Minas Gerais,Palmópolis,86.03,75.26,91.58,93.19,32.41,31.03,27.5,6.05
2010,Minas Gerais,Papagaios,97.41,97.67,97.64,99.83,9.94,18.64,12.57,17.8
2010,Minas Gerais,Paracatu,95.16,95.04,99.12,99.58,8.14,10.56,8.92,3.49
2010,Minas Gerais,Pará de Minas,97.97,97.84,99.73,99.97,4.13,17.47,14.94,5.94
2010,Minas Gerais,Paraguaçu,95.83,99.87,99.85,99.64,7.7,22.57,22.56,4.31
2010,Minas Gerais,Paraisópolis,90.31,99.81,99.12,99.79,8.78,19.68,16.68,7.87
2010,Minas Gerais,Paraopeba,93.54,94.69,98.2,99.47,6.51,20.21,18.19,9.98
2010,Minas Gerais,Passabém,62.3,95.36,93.86,98.87,19.07,18.51,7.71,9.27
2010,Minas Gerais,Passa Quatro,91.31,95.98,98.99,99.82,6.08,16.35,16.14,4.65
2010,Minas Gerais,Passa Tempo,92.37,98.98,96.21,99.65,8.18,19.05,17.54,0
2010,Minas Gerais,Passa-Vinte,88.51,97.7,100,97.09,14.31,30.23,19.92,0
2010,Minas Gerais,Passos,99.02,98.39,99.81,99.93,5.84,14.43,12.92,4.62
2010,Minas Gerais,Patis,92.44,74.01,98.88,96.77,25.44,10.83,6.6,5.98
2010,Minas Gerais,Patos de Minas,96.53,99.05,99.65,99.86,5.69,13.95,12.8,3.29
2010,Minas Gerais,Patrocínio,96.47,98.19,99.21,99.57,6.92,17.11,14.82,5.49
2010,Minas Gerais,Patrocínio do Muriaé,97.49,99.15,98.34,99.78,10.27,15.91,13.5,4.95
2010,Minas Gerais,Paula Cândido,92.33,93.4,98.85,99.57,10.65,25.51,21.13,10.93
2010,Minas Gerais,Paulistas,89.18,80.79,91.38,97.03,21.86,18.75,13.7,0
2010,Minas Gerais,Pavão,92.77,85.15,87.47,98.75,25.23,26.63,22.05,15.11
2010,Minas Gerais,Peçanha,88.33,75.44,82.82,90.67,21.39,19.92,15.82,3.47
2010,Minas Gerais,Pedra Azul,91.84,80.29,93.14,98.66,21.99,23.04,18.05,7.68
2010,Minas Gerais,Pedra Bonita,77.43,96.2,100,94.39,15.84,23.14,19.28,4.99
2010,Minas Gerais,Pedra do Anta,93.35,99.83,97.21,99.79,20.88,28.32,19.94,6.58
2010,Minas Gerais,Pedra do Indaiá,92.67,97.96,98.98,100,11.52,8.97,9.02,1.88
2010,Minas Gerais,Pedra Dourada,80.68,99.49,99.71,99.66,14.02,20.81,17.45,5.8
2010,Minas Gerais,Pedralva,75.32,98.46,100,99.86,9.48,14.3,13.39,4.38
2010,Minas Gerais,Pedras de Maria da Cruz,75.56,73.55,81.58,98.84,25.48,22.13,18.2,8.57
2010,Minas Gerais,Pedrinópolis,95.51,78.3,99.2,99.63,10.82,15.31,10.35,3.95
2010,Minas Gerais,Pedro Leopoldo,98.42,99.28,99,99.9,5.61,15.11,10.61,11.53
2010,Minas Gerais,Pedro Teixeira,92.83,93.96,100,98.69,12.18,18.91,18.64,2.52
2010,Minas Gerais,Pequeri,98.37,100,99.63,98.46,8.73,32.5,25.99,0
2010,Minas Gerais,Pequi,90.46,97.17,96.01,99.86,8.92,19.69,11.69,11.74
2010,Minas Gerais,Perdigão,95.08,99.5,97.87,100,7.21,15.86,14.05,3.61
2010,Minas Gerais,Perdizes,94.69,96.14,99.94,99.74,8.73,13.99,14.1,2.31
2010,Minas Gerais,Perdões,97.3,98.67,99.5,100,7.92,12.19,9.98,4.95
2010,Minas Gerais,Periquito,99.1,95.09,75.98,98.51,19.24,21.72,21.5,6.95
2010,Minas Gerais,Pescador,95.96,94.3,96.91,98.63,21.31,20.56,17.12,5.56
2010,Minas Gerais,Piau,88.06,97.96,99.43,100,14.62,25.48,14.2,17.34
2010,Minas Gerais,Piedade de Caratinga,98.6,99.5,99.7,99.96,19.12,9.7,7.32,10.96
2010,Minas Gerais,Piedade de Ponte Nova,97.74,99.66,98.43,99.93,17.18,22.01,22.65,4.05
2010,Minas Gerais,Piedade do Rio Grande,91.08,95.27,93.95,99.73,14.73,21.22,21.49,10.67
2010,Minas Gerais,Piedade dos Gerais,80.08,85.22,99.01,99.47,15.67,28.79,21.45,18.63
2010,Minas Gerais,Pimenta,96.14,98.89,99.18,100,9.18,17.84,16.52,5.09
2010,Minas Gerais,Pingo-d'Água,98.62,98.88,98.49,98.45,18.59,18.11,17.27,5.38
2010,Minas Gerais,Pintópolis,69.16,62.38,80.57,95.99,19.52,24.45,19.16,6.06
2010,Minas Gerais,Piracema,92.25,95.87,99.44,99.34,12.7,21.68,21.4,9.51
2010,Minas Gerais,Pirajuba,99.67,99.34,100,99.56,9.55,20.52,17.19,0
2010,Minas Gerais,Piranga,73.54,95.01,98.22,98.55,12.63,24.82,20.19,15.94
2010,Minas Gerais,Piranguçu,70.04,97.76,100,99.17,11.53,13.42,7.14,14.08
2010,Minas Gerais,Piranguinho,88.83,98.58,99.48,100,8.14,20.63,17.41,9.86
2010,Minas Gerais,Pirapetinga,98.62,98.9,99.26,99.96,9.13,21.47,16.46,7.83
2010,Minas Gerais,Pirapora,98.17,97.57,98.23,99.61,7.51,18.66,16.34,9.13
2010,Minas Gerais,Piraúba,98.85,99.69,98.4,99.22,10.18,21.26,20.08,10.23
2010,Minas Gerais,Pitangui,90.26,88.84,99.36,100,6.56,17.95,14.88,5.48
2010,Minas Gerais,Piumhi,97.79,99.15,99.78,99.92,7.49,19.09,18.61,10.62
2010,Minas Gerais,Planura,99.27,99,98.97,98.61,8.9,17.9,12.59,14.89
2010,Minas Gerais,Poço Fundo,79.73,99.4,99.23,99.55,7.32,13.48,12.27,4.87
2010,Minas Gerais,Poços de Caldas,99.06,98.57,99.89,99.92,3.88,14.57,11.44,6.94
2010,Minas Gerais,Pocrane,93.66,94.72,97.44,99.49,19.98,14.79,11.25,11.59
2010,Minas Gerais,Pompéu,96.33,91.9,99,98.73,10.34,14.68,11.37,8.79
2010,Minas Gerais,Ponte Nova,94.38,98.16,98.72,99.59,7.46,21.01,18.17,4.34
2010,Minas Gerais,Ponto Chique,80.15,62.77,86.17,97.65,17.43,27.66,25.46,5.88
2010,Minas Gerais,Ponto dos Volantes,67.97,62.01,92.87,96.44,30.31,24.22,20.21,11.67
2010,Minas Gerais,Porteirinha,75.87,69.43,89.05,98.49,22.95,10.93,8.96,2.85
2010,Minas Gerais,Porto Firme,89.15,93.19,100,99.25,14.31,16.32,11.16,5.47
2010,Minas Gerais,Poté,89.54,77.51,85.66,97.99,27.75,17.11,13.18,4.11
2010,Minas Gerais,Pouso Alegre,98.35,99,99.73,99.92,4.21,17.44,14.54,6.93
2010,Minas Gerais,Pouso Alto,82.9,97.91,96.46,99.39,9.03,26.87,23.35,13.55
2010,Minas Gerais,Prados,88.82,98.53,94.1,99.42,7.24,18.56,20.4,0
2010,Minas Gerais,Prata,96.93,97.05,96.86,99.36,10.2,19.28,17.25,4.77
2010,Minas Gerais,Pratápolis,97.39,99.62,99.08,99.73,9.28,14.33,12.23,10.93
2010,Minas Gerais,Pratinha,90.84,88.14,99.54,99.73,11.98,17.55,16.06,0
2010,Minas Gerais,Presidente Bernardes,71.21,95,99.42,98.16,14.69,21.09,20.3,2.17
2010,Minas Gerais,Presidente Juscelino,64.23,88.42,98.31,97.81,21.34,19.01,13.78,7.41
2010,Minas Gerais,Presidente Kubitschek,90.13,84.57,99.74,98.55,14.49,26.34,26.32,2.78
2010,Minas Gerais,Presidente Olegário,89.24,94.51,91.51,98.86,11.54,9.9,10.56,2.32
2010,Minas Gerais,Alto Jequitibá,88.47,99.46,98.36,99.92,11.22,11.11,7.98,3.05
2010,Minas Gerais,Prudente de Morais,97.08,98.08,99.53,100,7.03,12.75,8.23,3.48
2010,Minas Gerais,Quartel Geral,96.5,97.22,91.97,99.6,12.89,25.17,24.8,0
2010,Minas Gerais,Queluzito,81.89,99.42,99.81,100,7.27,20.33,18.13,16.63
2010,Minas Gerais,Raposos,97.63,82.93,99,100,5.32,20.35,17.82,4.37
2010,Minas Gerais,Raul Soares,92.38,97.92,95.51,99.41,14.74,21.18,19.18,5.28
2010,Minas Gerais,Recreio,99.12,99.6,98.14,100,11.96,15.23,11.83,7.86
2010,Minas Gerais,Reduto,88.84,99.24,98.78,99.52,14.29,15.92,10.24,9.88
2010,Minas Gerais,Resende Costa,92.88,99.01,97.32,98.98,6.28,17.68,14.76,9.37
2010,Minas Gerais,Resplendor,94.67,97.35,96.15,98.46,15.73,25.75,21.9,9.48
2010,Minas Gerais,Ressaquinha,78.03,97.29,87.63,99.39,11.5,14.84,9.53,0
2010,Minas Gerais,Riachinho,76.17,79.61,88.63,90.43,15.41,16.79,13.96,4.49
2010,Minas Gerais,Riacho dos Machados,65.96,70.71,80.35,95.96,24.28,20.15,15.62,10.07
2010,Minas Gerais,Ribeirão das Neves,97.97,94.16,97.03,99.83,6.72,19.41,14.96,8.89
2010,Minas Gerais,Ribeirão Vermelho,97.61,99.72,99.59,99.92,5.43,13.58,6.11,14.7
2010,Minas Gerais,Rio Acima,96.77,98.42,98.5,100,7.56,32.4,26.48,10.88
2010,Minas Gerais,Rio Casca,97.43,98.36,95.08,98.1,11.96,27.44,25.02,11.55
2010,Minas Gerais,Rio Doce,90.58,96.8,100,99.82,15.35,18.57,14.54,13.02
2010,Minas Gerais,Rio do Prado,82.85,68.13,99.63,97.24,26.42,27.17,18.39,8.69
2010,Minas Gerais,Rio Espera,79.34,89.68,93.73,98.59,14.37,23.3,22.47,4.81
2010,Minas Gerais,Rio Manso,87.92,96.96,97.8,99.95,12.19,17.36,15.09,2.32
